customer_id,loan_id,loan_amount,loan_type,interest_rate,loan_term,approval_rejection_date,loan_status
2694,2694,40357.7,auto,5.23,60,2022-09-06,Rejected
2695,2695,13890.88,mortgage,1.18,48,2021-09-27,Approved
2696,2696,13546.12,personal,6.46,12,2022-06-06,Approved
2697,2697,21663.81,mortgage,6.6,48,2021-08-24,Approved
2698,2698,42446.53,auto,2.63,24,2020-07-08,Approved
2699,2699,34690.31,auto,3.99,24,2021-04-02,Approved
2700,2700,43710.11,personal,8.91,12,2021-04-01,Approved
2701,2701,3313.4,personal,5.94,60,2022-10-21,Approved
2702,2702,47828.94,mortgage,4.92,36,2020-04-06,Closed
2703,2703,4779.71,mortgage,9.42,36,2020-02-12,Approved
2704,2704,36332.2,personal,8.31,12,2022-05-30,Rejected
2705,2705,11151.48,auto,1.88,12,2022-11-02,Rejected
2706,2706,42201.4,personal,8.73,24,2022-09-20,Closed
2707,2707,43255.72,mortgage,2.35,12,2021-05-09,Approved
2708,2708,28011.24,personal,2.57,24,2020-08-27,Rejected
2709,2709,20740.67,mortgage,1.68,48,2021-04-21,Approved
2710,2710,39875.19,mortgage,5.33,24,2020-04-20,Approved
2711,2711,43827.54,mortgage,6.8,24,2022-03-13,Rejected
2712,2712,37174.72,auto,7.78,48,2021-07-03,Closed
2713,2713,45438.92,mortgage,1.24,24,2020-08-04,Rejected
2714,2714,31700.05,auto,2.6,36,2020-04-13,Approved
2715,2715,33853.12,auto,6.59,24,2021-06-10,Closed
2716,2716,29021.24,personal,5.73,12,2022-11-03,Rejected
2717,2717,24919.95,auto,1.46,24,2022-06-05,Approved
2718,2718,33088.17,auto,9.42,48,2022-06-19,Approved
2719,2719,28496.61,personal,7.83,12,2020-02-15,Rejected
2720,2720,36830.76,personal,4.23,48,2021-04-05,Closed
2721,2721,46777.48,mortgage,5.83,48,2022-11-05,Rejected
2722,2722,19279.31,auto,4.37,36,2022-11-11,Approved
2723,2723,21147.25,mortgage,5.1,60,2020-08-02,Approved
2724,2724,1736.65,auto,6.37,36,2022-03-10,Rejected
2725,2725,26824.69,auto,4.59,48,2021-04-04,Rejected
2726,2726,7438.65,mortgage,6.59,48,2020-06-17,Closed
2727,2727,36084.03,auto,5.19,48,2021-06-17,Approved
2728,2728,39199.76,auto,6.92,48,2022-03-31,Approved
2729,2729,36414.29,personal,3.36,48,2022-07-07,Rejected
2730,2730,27785.57,auto,2.54,36,2020-03-29,Approved
2731,2731,27176.65,mortgage,1.12,60,2022-01-26,Approved
2732,2732,32681.14,auto,6.42,48,2020-08-26,Rejected
2733,2733,28180.34,personal,9.83,60,2022-07-27,Rejected
2734,2734,37764.25,personal,4.78,12,2020-02-14,Approved
2735,2735,44831.86,personal,2.91,24,2022-02-03,Closed
2736,2736,27270.35,mortgage,1.12,48,2020-04-03,Rejected
2737,2737,6406.74,personal,5.62,48,2022-01-03,Rejected
2738,2738,7420.61,auto,9.93,48,2020-07-13,Closed
2739,2739,19420.0,auto,9.85,24,2022-01-29,Approved
2740,2740,25318.34,auto,1.91,60,2021-05-26,Approved
2741,2741,12027.47,auto,8.35,36,2021-03-14,Closed
2742,2742,23184.76,mortgage,2.56,48,2021-11-01,Closed
2743,2743,7650.96,mortgage,8.28,24,2021-06-09,Closed
2744,2744,12800.67,auto,8.68,12,2021-02-02,Rejected
2745,2745,36963.99,auto,1.07,24,2021-11-20,Rejected
2746,2746,49292.95,personal,3.14,48,2021-06-19,Rejected
2747,2747,10123.95,mortgage,1.51,60,2022-11-29,Closed
2748,2748,17615.73,auto,5.49,60,2022-08-02,Closed
2749,2749,18183.65,personal,1.24,12,2022-01-06,Approved
2750,2750,11942.98,mortgage,6.63,48,2020-11-22,Closed
2751,2751,10998.79,auto,6.02,12,2022-01-09,Approved
2752,2752,7453.02,personal,4.41,12,2021-01-27,Rejected
2753,2753,45468.22,mortgage,5.16,48,2021-04-26,Approved
2754,2754,32819.25,mortgage,9.91,60,2021-10-20,Closed
2755,2755,15232.93,mortgage,2.51,60,2020-08-11,Rejected
2756,2756,13646.63,auto,7.58,60,2022-05-31,Approved
2757,2757,29896.43,mortgage,6.81,60,2021-06-16,Approved
2758,2758,35163.9,auto,6.97,60,2020-03-01,Approved
2759,2759,13397.42,auto,4.11,12,2020-10-16,Approved
2760,2760,18010.98,mortgage,2.95,36,2021-02-20,Approved
2761,2761,15240.0,auto,6.86,48,2021-04-07,Rejected
2762,2762,5297.71,auto,9.21,36,2022-04-29,Closed
2763,2763,19939.89,personal,9.78,12,2020-11-22,Rejected
2764,2764,27146.95,mortgage,5.33,48,2021-04-06,Closed
2765,2765,33112.95,personal,4.83,12,2022-12-12,Closed
2766,2766,21420.1,personal,4.14,48,2021-03-13,Rejected
2767,2767,49185.14,mortgage,8.29,24,2021-08-18,Closed
2768,2768,31666.05,auto,3.3,12,2022-07-13,Rejected
2769,2769,44442.64,personal,5.62,12,2020-08-22,Approved
2770,2770,45883.4,auto,4.11,24,2020-02-15,Closed
2771,2771,41248.57,auto,8.88,60,2021-08-24,Rejected
2772,2772,14229.29,personal,3.54,24,2021-12-09,Approved
2773,2773,22132.58,auto,7.18,24,2021-08-28,Closed
2774,2774,1018.87,mortgage,6.3,36,2020-06-10,Approved
2775,2775,23118.94,personal,3.96,36,2021-05-05,Approved
2776,2776,15393.88,auto,3.29,60,2020-01-30,Approved
2777,2777,6482.91,personal,8.23,36,2022-09-09,Rejected
2778,2778,42090.8,personal,5.59,60,2022-04-07,Approved
2779,2779,33998.9,mortgage,6.5,24,2020-03-28,Approved
2780,2780,49956.07,auto,9.66,36,2022-03-22,Approved
2781,2781,25421.03,mortgage,4.58,60,2022-12-11,Approved
2782,2782,17204.6,personal,8.33,60,2021-06-03,Approved
2783,2783,13926.76,auto,6.75,36,2021-01-31,Closed
2784,2784,22332.69,personal,6.34,48,2022-07-26,Approved
2785,2785,16183.74,auto,1.49,36,2022-02-26,Closed
2786,2786,49547.17,mortgage,9.21,60,2022-04-19,Closed
2787,2787,9956.9,personal,3.06,48,2022-09-22,Closed
2788,2788,1937.36,auto,5.26,36,2021-08-21,Approved
2789,2789,7369.98,mortgage,7.77,24,2022-03-27,Approved
2790,2790,44685.08,mortgage,5.7,12,2020-07-12,Approved
2791,2791,35002.04,personal,1.04,36,2021-04-17,Closed
2792,2792,39414.64,mortgage,9.54,36,2020-06-27,Approved
2793,2793,16703.11,auto,1.18,12,2021-07-19,Rejected
2794,2794,31512.47,personal,1.81,48,2022-10-16,Rejected
2795,2795,35687.03,personal,3.02,12,2022-09-30,Closed
2796,2796,16994.39,auto,6.39,48,2021-12-28,Rejected
2797,2797,36501.86,mortgage,9.74,60,2022-11-15,Rejected
2798,2798,31853.28,auto,9.3,48,2022-04-25,Approved
2799,2799,15515.52,auto,6.86,24,2021-04-19,Approved
2800,2800,3589.94,personal,7.68,12,2022-02-28,Closed
2801,2801,12655.38,personal,7.41,24,2020-06-25,Approved
2802,2802,31357.27,auto,7.18,24,2021-09-12,Approved
2803,2803,30352.5,mortgage,8.31,12,2021-03-05,Approved
2804,2804,25874.81,personal,4.06,48,2022-09-22,Rejected
2805,2805,13322.28,auto,2.99,24,2020-05-24,Approved
2806,2806,22782.3,personal,4.13,24,2022-05-25,Approved
2807,2807,8058.14,mortgage,1.44,48,2021-08-28,Approved
2808,2808,33456.76,personal,9.7,24,2021-04-13,Closed
2809,2809,43588.84,mortgage,7.66,36,2020-07-07,Rejected
2810,2810,23720.61,mortgage,2.92,12,2022-12-20,Closed
2811,2811,11436.88,auto,3.3,48,2020-02-17,Rejected
2812,2812,41566.43,auto,9.93,36,2022-01-26,Closed
2813,2813,16340.89,mortgage,7.91,36,2022-03-24,Approved
2814,2814,30104.41,personal,4.83,48,2022-04-08,Rejected
2815,2815,4695.65,auto,2.86,60,2021-02-16,Approved
2816,2816,36178.93,mortgage,1.36,24,2020-03-03,Rejected
2817,2817,23572.91,personal,7.02,24,2022-05-16,Rejected
2818,2818,21744.08,personal,8.02,60,2022-01-03,Closed
2819,2819,46806.99,auto,1.97,60,2021-02-21,Rejected
2820,2820,25082.99,personal,1.02,60,2020-12-05,Approved
2821,2821,1820.78,auto,4.22,24,2020-11-25,Rejected
2822,2822,48031.22,personal,7.01,12,2020-10-06,Rejected
2823,2823,1598.43,personal,9.31,24,2022-04-29,Rejected
2824,2824,27257.6,mortgage,8.92,12,2021-01-21,Closed
2825,2825,32046.25,personal,7.2,24,2022-11-17,Closed
2826,2826,44829.72,personal,8.33,12,2022-08-03,Closed
2827,2827,34281.41,personal,4.2,12,2022-01-06,Approved
2828,2828,40745.51,auto,3.21,36,2022-08-02,Approved
2829,2829,38726.21,mortgage,2.12,24,2022-02-09,Approved
2830,2830,11463.21,mortgage,2.63,12,2021-11-03,Closed
2831,2831,35322.94,personal,9.67,36,2021-12-28,Approved
2832,2832,32241.53,mortgage,9.37,24,2020-09-13,Approved
2833,2833,12954.57,personal,1.42,12,2021-01-15,Closed
2834,2834,7288.22,auto,5.23,36,2021-05-04,Rejected
2835,2835,37830.33,personal,4.36,60,2022-08-31,Closed
2836,2836,48585.19,personal,6.87,12,2021-10-10,Approved
2837,2837,37183.85,personal,3.96,36,2021-12-16,Closed
2838,2838,37723.04,personal,3.53,12,2021-02-18,Closed
2839,2839,9168.52,auto,8.28,24,2022-02-12,Closed
2840,2840,13105.71,mortgage,9.52,36,2022-05-20,Closed
2841,2841,29702.37,personal,2.83,24,2020-04-25,Rejected
2842,2842,2540.11,mortgage,3.12,36,2022-05-24,Approved
2843,2843,33728.22,personal,4.77,12,2021-11-15,Rejected
2844,2844,8095.75,mortgage,7.36,24,2020-04-09,Approved
2845,2845,21256.42,auto,2.5,48,2022-05-06,Approved
2846,2846,16689.22,mortgage,5.21,48,2020-06-28,Rejected
2847,2847,6216.32,mortgage,8.57,48,2020-04-28,Approved
2848,2848,29359.8,auto,3.11,48,2022-09-08,Approved
2849,2849,18701.05,mortgage,1.43,36,2020-03-25,Approved
2850,2850,3155.26,personal,9.16,24,2022-01-20,Approved
2851,2851,22776.58,personal,8.09,36,2021-05-02,Rejected
2852,2852,29922.68,auto,7.29,24,2021-08-11,Closed
2853,2853,7390.3,auto,1.79,48,2020-05-27,Closed
2854,2854,29664.7,auto,9.09,60,2020-03-14,Closed
2855,2855,15799.18,personal,3.75,12,2021-12-28,Approved
2856,2856,13722.76,mortgage,2.9,48,2021-10-12,Approved
2857,2857,39978.68,auto,5.39,48,2022-10-05,Closed
2858,2858,23919.34,personal,9.31,60,2022-09-24,Closed
2859,2859,19518.23,mortgage,9.95,36,2020-08-06,Rejected
2860,2860,40838.1,personal,6.53,36,2021-12-27,Rejected
2861,2861,45606.87,mortgage,9.6,24,2020-09-03,Closed
2862,2862,16439.1,auto,5.08,12,2022-12-08,Approved
2863,2863,3469.51,auto,1.27,24,2022-06-17,Closed
2864,2864,27495.16,personal,3.48,48,2022-09-11,Approved
2865,2865,36042.53,mortgage,3.72,36,2020-05-18,Approved
2866,2866,29801.75,personal,8.04,48,2021-08-09,Closed
2867,2867,34714.73,mortgage,2.12,48,2022-08-08,Approved
2868,2868,32689.49,personal,2.57,36,2020-02-06,Approved
2869,2869,47843.75,mortgage,6.53,48,2021-10-29,Approved
2870,2870,43429.98,auto,2.18,48,2021-06-15,Closed
2871,2871,7460.33,personal,5.46,12,2021-09-18,Rejected
2872,2872,23177.59,mortgage,1.32,24,2022-11-11,Approved
2873,2873,23283.66,personal,7.02,12,2021-07-23,Approved
2874,2874,23360.35,personal,9.18,60,2021-09-15,Rejected
2875,2875,46604.49,mortgage,8.87,12,2021-12-15,Closed
2876,2876,17032.45,mortgage,1.66,24,2020-02-03,Closed
2877,2877,31099.38,personal,6.32,12,2022-12-06,Approved
2878,2878,44919.36,personal,1.93,60,2022-06-17,Closed
2879,2879,3476.39,mortgage,1.48,48,2022-07-14,Approved
2880,2880,44049.14,auto,6.49,48,2022-03-01,Rejected
2881,2881,38482.99,personal,6.15,12,2022-01-10,Rejected
2882,2882,11185.75,personal,1.84,60,2022-08-20,Approved
2883,2883,16950.05,mortgage,4.24,24,2020-01-25,Rejected
2884,2884,16218.75,personal,3.85,60,2022-02-08,Approved
2885,2885,11844.02,auto,4.08,12,2020-07-04,Approved
2886,2886,32287.55,personal,4.0,36,2020-08-01,Rejected
2887,2887,49158.59,personal,8.42,36,2022-12-13,Approved
2888,2888,9163.98,personal,4.18,60,2021-10-17,Approved
2889,2889,12377.25,auto,3.97,12,2021-07-08,Approved
2890,2890,15228.33,auto,1.27,60,2021-11-14,Rejected
2891,2891,46940.98,auto,8.11,12,2020-01-16,Rejected
2892,2892,31665.26,mortgage,6.94,24,2021-12-19,Rejected
2893,2893,11420.75,mortgage,4.07,36,2021-06-02,Closed
2894,2894,40395.46,auto,5.07,48,2020-05-14,Rejected
2895,2895,46220.76,mortgage,8.15,36,2020-03-01,Approved
2896,2896,20768.67,mortgage,4.1,48,2021-12-02,Approved
2897,2897,9468.03,personal,5.26,12,2020-11-13,Rejected
2898,2898,16185.91,mortgage,1.18,48,2020-09-25,Closed
2899,2899,11638.62,mortgage,9.26,24,2020-11-10,Approved
2900,2900,10869.92,personal,4.34,12,2020-07-29,Rejected
2901,2901,9368.65,personal,3.67,36,2022-11-06,Approved
2902,2902,43926.34,mortgage,6.48,36,2022-07-01,Closed
2903,2903,5208.51,personal,5.74,60,2020-09-11,Closed
2904,2904,21254.13,auto,4.61,48,2022-01-30,Closed
2905,2905,1722.02,personal,9.3,12,2021-03-16,Rejected
2906,2906,15376.37,mortgage,4.27,48,2022-10-18,Rejected
2907,2907,35639.82,mortgage,9.99,24,2022-02-19,Closed
2908,2908,10938.95,auto,8.1,24,2020-07-15,Closed
2909,2909,49937.75,mortgage,9.13,60,2020-08-13,Rejected
2910,2910,3366.66,personal,3.54,12,2022-11-08,Rejected
2911,2911,7687.7,auto,1.63,12,2020-04-29,Closed
2912,2912,39557.17,mortgage,4.77,48,2021-07-19,Closed
2913,2913,48823.92,personal,3.82,60,2021-03-28,Approved
2914,2914,47746.64,personal,1.55,36,2021-03-20,Approved
2915,2915,40113.59,mortgage,1.64,12,2022-09-16,Rejected
2916,2916,48676.34,mortgage,2.57,12,2022-08-02,Closed
2917,2917,42198.93,mortgage,4.4,12,2022-08-12,Rejected
2918,2918,3843.22,mortgage,9.42,60,2022-11-12,Approved
2919,2919,42436.07,personal,6.92,24,2020-05-01,Rejected
2920,2920,24705.22,mortgage,4.59,36,2022-01-26,Rejected
2921,2921,23380.91,personal,8.19,24,2022-06-15,Rejected
2922,2922,1123.84,personal,6.12,48,2020-04-16,Rejected
2923,2923,31392.6,personal,4.76,12,2021-08-03,Closed
2924,2924,33908.82,mortgage,2.3,48,2020-10-30,Closed
2925,2925,39745.06,personal,9.34,48,2020-08-25,Approved
2926,2926,16971.7,auto,6.61,12,2022-07-27,Approved
2927,2927,7278.55,mortgage,4.95,60,2020-09-26,Closed
2928,2928,22552.67,auto,4.94,48,2020-07-02,Rejected
2929,2929,18752.11,mortgage,7.89,60,2020-03-17,Closed
2930,2930,37903.53,mortgage,2.62,24,2022-01-05,Rejected
2931,2931,12242.5,auto,4.76,36,2020-06-26,Closed
2932,2932,7770.38,mortgage,1.57,36,2020-07-08,Closed
2933,2933,22569.09,mortgage,1.72,36,2022-08-04,Rejected
2934,2934,31771.49,personal,5.74,36,2022-06-04,Closed
2935,2935,14768.88,mortgage,4.43,60,2020-04-14,Closed
2936,2936,6607.22,auto,7.48,24,2022-09-03,Rejected
2937,2937,22516.7,auto,9.88,60,2021-02-17,Rejected
2938,2938,48131.99,mortgage,8.73,48,2022-03-04,Rejected
2939,2939,48398.41,personal,4.98,12,2021-09-13,Rejected
2940,2940,35725.6,auto,4.4,48,2021-10-12,Approved
2941,2941,39080.52,mortgage,6.27,60,2022-06-17,Approved
2942,2942,10972.0,mortgage,1.82,48,2021-11-24,Rejected
2943,2943,19358.04,auto,9.89,48,2022-12-14,Rejected
2944,2944,30632.95,personal,9.83,48,2022-04-11,Approved
2945,2945,37770.41,personal,9.31,24,2022-05-05,Closed
2946,2946,9164.62,auto,6.96,24,2021-08-07,Approved
2947,2947,23423.79,auto,5.53,12,2021-07-12,Rejected
2948,2948,8974.96,auto,7.36,36,2020-03-26,Closed
2949,2949,32034.57,auto,3.83,60,2022-12-03,Closed
2950,2950,38835.95,personal,8.67,60,2021-10-08,Closed
2951,2951,41832.12,auto,2.21,24,2022-02-02,Closed
2952,2952,36885.89,personal,8.23,24,2022-02-04,Rejected
2953,2953,8798.11,personal,8.81,12,2020-02-06,Approved
2954,2954,41592.18,personal,2.53,60,2020-04-09,Closed
2955,2955,17386.28,mortgage,5.31,60,2021-08-03,Approved
2956,2956,41952.55,mortgage,9.02,12,2022-03-01,Approved
2957,2957,13294.13,mortgage,9.63,12,2020-10-24,Approved
2958,2958,24309.46,auto,8.3,48,2020-09-27,Closed
2959,2959,29252.01,mortgage,9.47,12,2020-04-23,Rejected
2960,2960,2701.36,mortgage,9.43,48,2020-01-18,Closed
2961,2961,45281.03,auto,9.82,60,2020-06-16,Approved
2962,2962,26065.62,mortgage,4.72,48,2020-01-18,Approved
2963,2963,10410.05,personal,3.58,36,2020-07-25,Approved
2964,2964,8879.78,personal,6.7,24,2020-09-10,Approved
2965,2965,34640.86,auto,2.7,48,2021-09-14,Rejected
2966,2966,5004.92,auto,6.01,36,2021-04-04,Closed
2967,2967,22551.26,personal,6.21,12,2021-12-05,Approved
2968,2968,27473.55,auto,8.26,12,2022-09-21,Rejected
2969,2969,12423.42,auto,4.26,12,2022-06-09,Rejected
2970,2970,7330.79,auto,6.42,12,2021-06-27,Closed
2971,2971,25044.62,auto,9.13,36,2022-12-22,Approved
2972,2972,17676.06,personal,4.8,24,2021-01-28,Rejected
2973,2973,7871.84,auto,6.15,48,2021-12-27,Closed
2974,2974,11308.31,mortgage,8.09,24,2020-03-31,Closed
2975,2975,24076.04,auto,3.25,48,2022-02-07,Approved
2976,2976,7519.47,auto,1.93,24,2021-08-31,Rejected
2977,2977,46869.85,personal,7.14,36,2021-09-06,Approved
2978,2978,38997.34,mortgage,4.33,36,2021-06-14,Closed
2979,2979,16952.33,auto,4.43,12,2022-06-04,Closed
2980,2980,13659.43,auto,9.37,60,2022-10-31,Approved
2981,2981,43840.48,personal,4.67,36,2022-04-15,Approved
2982,2982,21919.47,auto,9.58,36,2021-01-15,Closed
2983,2983,43273.17,auto,1.96,12,2022-04-14,Closed
2984,2984,37380.36,auto,4.09,60,2020-07-21,Approved
2985,2985,5513.78,personal,7.24,36,2022-06-23,Rejected
2986,2986,40866.59,auto,2.13,36,2020-10-21,Closed
2987,2987,27454.17,mortgage,4.48,24,2022-02-21,Rejected
2988,2988,34202.41,auto,8.67,48,2021-09-08,Closed
2989,2989,11731.22,personal,7.86,48,2021-05-27,Closed
2990,2990,1013.26,mortgage,3.54,24,2022-01-31,Rejected
2991,2991,17350.72,personal,4.21,48,2022-11-12,Approved
2992,2992,10340.74,auto,5.55,12,2021-06-04,Approved
2993,2993,22325.61,auto,7.58,60,2021-07-19,Closed
2994,2994,5453.99,personal,2.37,36,2021-01-21,Rejected
2995,2995,44857.27,auto,5.75,48,2022-10-20,Rejected
2996,2996,6817.47,mortgage,1.66,36,2020-09-13,Rejected
2997,2997,38445.06,personal,4.58,24,2020-08-12,Closed
2998,2998,47026.9,auto,2.72,24,2021-08-09,Closed
2999,2999,8263.19,mortgage,3.78,48,2020-07-26,Rejected
3000,3000,17977.36,auto,3.98,24,2022-11-05,Rejected
3001,3001,36822.06,auto,7.93,48,2022-05-22,Rejected
3002,3002,36008.64,personal,3.39,12,2021-12-21,Rejected
3003,3003,2832.36,mortgage,6.97,48,2020-06-24,Closed
3004,3004,4464.01,mortgage,5.8,24,2021-03-07,Approved
3005,3005,6886.84,mortgage,8.24,12,2020-09-24,Approved
3006,3006,28833.07,auto,3.89,12,2021-02-22,Approved
3007,3007,3697.11,auto,9.95,48,2021-10-18,Approved
3008,3008,29832.09,personal,3.66,36,2022-02-05,Approved
3009,3009,17780.64,personal,6.22,36,2021-05-26,Approved
3010,3010,33801.11,auto,6.69,24,2022-10-03,Rejected
3011,3011,39320.07,auto,5.84,48,2020-06-05,Rejected
3012,3012,39778.57,mortgage,8.73,36,2020-07-13,Approved
3013,3013,2844.11,auto,2.02,48,2022-01-08,Approved
3014,3014,47412.57,mortgage,6.38,36,2020-07-04,Closed
3015,3015,29745.67,personal,5.56,12,2022-10-12,Closed
3016,3016,44889.26,auto,4.75,48,2022-10-11,Closed
3017,3017,31142.11,auto,4.12,36,2022-05-16,Approved
3018,3018,24721.73,mortgage,2.38,60,2021-08-29,Closed
3019,3019,36756.7,personal,6.85,24,2020-11-28,Closed
3020,3020,11751.64,auto,2.06,24,2020-08-11,Approved
3021,3021,6058.08,mortgage,8.46,48,2022-12-22,Approved
3022,3022,5434.41,auto,5.03,60,2020-08-23,Approved
3023,3023,42607.67,personal,6.45,12,2022-06-24,Rejected
3024,3024,45709.79,mortgage,1.7,24,2022-06-14,Approved
3025,3025,40906.29,mortgage,1.84,48,2020-12-31,Approved
3026,3026,45317.25,mortgage,3.12,24,2020-12-01,Approved
3027,3027,49254.01,personal,8.02,48,2020-08-30,Rejected
3028,3028,26776.89,mortgage,5.37,60,2021-03-12,Rejected
3029,3029,8540.15,personal,3.8,36,2021-07-14,Closed
3030,3030,30788.4,auto,8.65,36,2020-03-20,Rejected
3031,3031,18340.77,auto,2.73,36,2020-02-26,Closed
3032,3032,17975.98,mortgage,3.34,36,2022-09-16,Rejected
3033,3033,36662.6,auto,7.99,12,2021-08-23,Rejected
3034,3034,5441.88,auto,1.24,48,2021-11-18,Approved
3035,3035,2839.04,auto,2.98,12,2022-06-04,Rejected
3036,3036,35068.45,mortgage,5.69,36,2022-02-01,Rejected
3037,3037,13775.76,mortgage,9.24,36,2021-09-17,Approved
3038,3038,19889.56,personal,3.39,60,2021-09-06,Approved
3039,3039,16074.02,auto,2.92,24,2022-02-18,Rejected
3040,3040,31127.22,personal,9.77,36,2020-05-22,Approved
3041,3041,8571.26,personal,5.72,12,2021-08-13,Rejected
3042,3042,36308.81,auto,1.56,12,2020-10-01,Rejected
3043,3043,46321.42,personal,3.49,12,2021-03-12,Rejected
3044,3044,41969.33,mortgage,5.8,60,2021-10-30,Approved
3045,3045,45444.81,auto,1.65,12,2021-12-02,Approved
3046,3046,46916.47,auto,7.23,48,2021-09-21,Rejected
3047,3047,19244.37,auto,5.7,48,2022-01-06,Approved
3048,3048,39991.27,mortgage,7.39,60,2022-06-12,Closed
3049,3049,25246.46,personal,4.08,48,2020-04-19,Approved
3050,3050,14218.89,mortgage,4.78,60,2022-04-30,Approved
3051,3051,37597.22,personal,9.35,60,2022-03-18,Approved
3052,3052,12962.3,mortgage,2.9,60,2020-10-18,Closed
3053,3053,6371.41,mortgage,1.36,48,2022-09-20,Rejected
3054,3054,35526.36,auto,9.84,36,2021-03-30,Rejected
3055,3055,15090.2,mortgage,1.07,48,2020-12-19,Closed
3056,3056,15990.02,mortgage,8.99,60,2021-11-28,Approved
3057,3057,44175.02,personal,8.43,24,2020-10-21,Approved
3058,3058,7641.42,personal,5.39,48,2021-09-13,Approved
3059,3059,38477.45,mortgage,7.35,24,2020-12-07,Closed
3060,3060,19924.41,auto,1.95,48,2021-02-28,Approved
3061,3061,44757.51,auto,7.87,60,2022-01-13,Closed
3062,3062,22576.87,personal,8.05,48,2021-03-12,Approved
3063,3063,21042.12,personal,1.46,12,2021-06-25,Rejected
3064,3064,22063.44,auto,5.48,12,2020-11-06,Approved
3065,3065,42046.83,personal,9.53,60,2022-04-08,Closed
3066,3066,1515.0,personal,9.56,36,2021-04-01,Rejected
3067,3067,35538.29,personal,9.86,24,2022-03-14,Rejected
3068,3068,11056.78,auto,6.91,48,2021-01-31,Rejected
3069,3069,44224.15,auto,2.27,60,2021-08-24,Closed
3070,3070,19420.41,mortgage,4.72,24,2020-10-18,Approved
3071,3071,17608.82,personal,7.54,48,2021-08-14,Approved
3072,3072,35918.59,mortgage,3.55,48,2022-02-21,Closed
3073,3073,36400.0,mortgage,8.29,36,2020-02-24,Approved
3074,3074,32051.84,mortgage,8.75,24,2022-05-03,Closed
3075,3075,17160.6,personal,7.87,48,2021-08-13,Approved
3076,3076,30907.3,auto,4.08,36,2020-09-16,Rejected
3077,3077,3659.03,personal,7.67,12,2022-06-30,Rejected
3078,3078,47803.81,auto,1.65,36,2022-01-14,Closed
3079,3079,23182.88,personal,4.02,24,2021-09-26,Approved
3080,3080,15919.41,auto,7.89,36,2021-06-06,Closed
3081,3081,43178.17,mortgage,8.15,12,2022-09-18,Rejected
3082,3082,16884.43,personal,3.87,12,2022-11-11,Approved
3083,3083,49861.5,auto,9.64,24,2020-07-11,Closed
3084,3084,34839.38,mortgage,3.46,60,2022-12-13,Closed
3085,3085,32829.32,mortgage,6.94,36,2022-05-07,Rejected
3086,3086,8440.97,mortgage,8.91,24,2021-05-29,Rejected
3087,3087,30883.27,mortgage,5.96,48,2021-06-07,Closed
3088,3088,8601.12,auto,4.71,36,2021-12-06,Rejected
3089,3089,39396.6,auto,2.9,12,2020-01-08,Approved
3090,3090,7781.72,mortgage,2.77,36,2022-06-18,Approved
3091,3091,18582.8,mortgage,2.43,24,2020-10-26,Approved
3092,3092,24359.91,mortgage,4.99,60,2021-12-05,Closed
3093,3093,40454.48,mortgage,5.93,60,2022-06-20,Rejected
3094,3094,32005.25,mortgage,8.55,48,2022-08-15,Approved
3095,3095,37650.4,personal,2.96,24,2020-10-22,Approved
3096,3096,12954.73,auto,7.8,36,2020-12-07,Closed
3097,3097,12625.91,auto,7.25,12,2021-06-30,Rejected
3098,3098,19650.38,personal,6.71,36,2022-03-28,Rejected
3099,3099,1915.36,auto,4.05,36,2020-11-17,Closed
3100,3100,41704.5,mortgage,3.86,12,2021-09-29,Closed
3101,3101,19128.46,auto,7.83,48,2022-11-07,Approved
3102,3102,4310.13,mortgage,3.47,60,2022-08-26,Approved
3103,3103,43738.56,auto,3.97,60,2021-08-04,Closed
3104,3104,48423.49,personal,9.69,36,2020-02-03,Closed
3105,3105,32682.64,auto,9.99,24,2022-11-01,Closed
3106,3106,18472.83,mortgage,1.02,60,2020-10-03,Rejected
3107,3107,21274.09,personal,7.18,48,2020-02-29,Rejected
3108,3108,13551.63,mortgage,5.82,48,2021-10-01,Approved
3109,3109,35852.49,auto,5.14,12,2021-02-08,Approved
3110,3110,18447.53,personal,3.48,24,2020-03-01,Closed
3111,3111,2591.71,mortgage,5.56,60,2020-10-25,Closed
3112,3112,3261.95,auto,5.11,24,2020-01-16,Closed
3113,3113,31122.73,personal,4.61,60,2020-01-11,Approved
3114,3114,15228.82,auto,8.65,12,2021-02-03,Approved
3115,3115,9260.99,personal,3.44,24,2020-06-09,Approved
3116,3116,28065.89,auto,6.38,24,2020-03-26,Closed
3117,3117,14643.39,personal,8.78,60,2020-06-09,Approved
3118,3118,4593.43,mortgage,9.81,36,2021-09-04,Approved
3119,3119,10485.54,auto,6.42,60,2021-05-18,Rejected
3120,3120,39117.43,auto,5.68,24,2021-09-01,Rejected
3121,3121,42748.56,auto,8.56,12,2020-11-16,Closed
3122,3122,43735.23,personal,2.7,12,2022-09-03,Rejected
3123,3123,27206.81,personal,6.67,36,2022-01-01,Approved
3124,3124,47596.61,auto,1.58,36,2020-04-09,Approved
3125,3125,8431.77,personal,6.94,24,2022-09-05,Rejected
3126,3126,34239.45,mortgage,8.16,36,2020-11-07,Rejected
3127,3127,35508.82,auto,1.57,12,2021-04-24,Rejected
3128,3128,3606.08,mortgage,8.64,24,2021-04-04,Approved
3129,3129,14839.93,auto,2.11,36,2020-09-03,Approved
