customer_id,account_type,account_balance,date_of_account_opening,last_transaction_date,branch_id
2646,current,548.42,2003-03-30,2023-05-13,37
2647,current,1243.46,2000-08-17,2023-04-01,69
2648,savings,3639.09,2019-06-08,2023-04-12,9
2649,current,9119.53,2015-09-08,2023-06-10,62
2650,current,9812.74,2010-11-28,2023-12-23,32
2651,current,8237.77,2010-05-16,2023-05-05,81
2652,savings,2460.41,2016-04-01,2023-10-20,75
2653,savings,6631.02,2005-05-08,2023-05-23,35
2654,current,6006.41,2002-11-22,2023-09-30,47
2655,savings,8250.2,2007-03-25,2023-02-06,18
2656,savings,5146.52,2007-12-24,2023-09-16,36
2657,current,3249.49,2009-09-01,2023-06-03,19
2658,current,290.85,2001-05-28,2023-04-14,25
2659,current,7970.76,2012-02-14,2023-05-01,46
2660,savings,5349.46,2001-06-16,2023-10-28,60
2661,current,5388.46,2010-10-01,2023-05-14,95
2662,current,9574.92,2007-12-21,2023-04-09,23
2663,current,4913.65,2008-12-12,2023-08-04,78
2664,savings,3226.43,2003-07-01,2023-08-31,27
2665,current,3464.4,2002-05-16,2023-08-19,35
2666,savings,216.29,2021-09-16,2023-08-14,77
2667,savings,1311.28,2015-08-24,2023-01-13,55
2668,current,533.71,2017-11-25,2023-11-09,36
2669,current,2508.28,2015-11-18,2023-08-23,88
2670,current,740.06,2014-01-30,2023-11-25,97
2671,savings,3378.05,2005-11-26,2023-03-24,71
2672,savings,1348.68,2019-01-01,2023-08-31,9
2673,savings,9187.4,2005-08-11,2023-08-12,21
2674,savings,9390.0,2007-09-14,2023-12-07,32
2675,current,6074.22,2003-02-08,2023-08-12,66
2676,savings,8074.33,2021-03-24,2023-07-04,44
2677,current,6804.39,2017-01-10,2023-06-23,89
2678,savings,8129.98,2005-05-30,2023-09-25,65
2679,savings,6434.09,2008-04-01,2023-04-07,75
2680,current,4358.92,2013-08-23,2023-11-17,80
2681,current,8750.17,2017-10-12,2023-11-01,87
2682,current,4436.86,2016-03-17,2023-05-07,15
2683,savings,4022.5,2006-06-27,2023-08-03,27
2684,savings,6281.39,2000-07-25,2023-01-28,16
2685,current,9385.52,2011-05-23,2023-02-19,46
2686,savings,4477.81,2017-12-16,2023-09-25,97
2687,current,5791.95,2002-10-19,2023-03-24,72
2688,current,4974.09,2021-04-05,2023-09-01,48
2689,current,9106.36,2006-11-29,2023-08-13,65
2690,savings,6799.78,2012-05-24,2023-01-18,19
2691,current,4253.93,2012-01-06,2023-08-14,90
2692,current,6108.34,2017-06-20,2023-12-29,37
2693,current,1644.99,2018-08-02,2023-04-21,58
2694,savings,3485.24,2005-01-15,2023-11-20,55
2695,savings,7388.19,2016-01-02,2023-03-17,53
2696,current,5667.7,2022-01-01,2023-01-23,47
2697,savings,3211.3,2017-12-22,2023-06-05,3
2698,savings,3686.75,2012-05-22,2023-07-22,88
2699,savings,8116.85,2012-03-07,2023-08-08,86
2700,savings,5454.74,2012-01-06,2023-02-09,62
2701,savings,2463.68,2007-10-13,2023-04-08,1
2702,savings,3038.45,2015-02-23,2023-10-31,39
2703,savings,4732.05,2012-04-03,2023-06-11,73
2704,current,7652.09,2014-07-25,2023-08-01,33
2705,savings,9974.66,2000-08-12,2023-04-02,23
2706,current,1939.03,2013-01-18,2023-07-09,34
2707,current,7573.8,2014-10-27,2023-06-11,49
2708,savings,6210.47,2007-04-09,2023-02-26,49
2709,current,5358.81,2014-10-15,2023-08-21,99
2710,current,9667.92,2008-02-25,2023-01-29,49
2711,current,3295.26,2002-03-11,2023-12-12,10
2712,current,1852.08,2006-11-17,2023-07-24,96
2713,savings,8788.21,2002-09-19,2023-05-04,66
2714,savings,780.02,2017-02-16,2023-12-20,71
2715,current,8189.48,2020-06-28,2023-01-08,88
2716,savings,5933.44,2005-07-18,2023-12-15,67
2717,current,1723.64,2004-11-09,2023-04-17,76
2718,savings,2350.89,2013-01-29,2023-12-26,39
2719,current,1642.82,2008-11-30,2023-04-02,42
2720,savings,7211.55,2005-12-22,2023-06-07,91
2721,savings,1558.38,2011-05-15,2023-12-09,1
2722,current,6845.57,2013-09-11,2023-12-15,46
2723,current,1368.69,2016-07-23,2023-03-25,36
2724,savings,8042.44,2001-11-24,2023-12-03,96
2725,current,9202.96,2021-09-27,2023-02-08,91
2726,current,5637.19,2019-08-30,2023-02-02,44
2727,savings,9665.22,2008-01-25,2023-11-30,31
2728,savings,3964.76,2002-10-20,2023-10-14,97
2729,current,2521.56,2022-07-02,2023-07-27,58
2730,savings,1855.24,2002-02-10,2023-10-04,96
2731,current,4841.74,2015-01-25,2023-06-27,4
2732,savings,1394.39,2022-04-05,2023-07-07,53
2733,savings,8770.33,2017-09-11,2023-08-03,89
2734,current,7869.18,2011-10-24,2023-12-12,93
2735,savings,5664.97,2010-05-31,2023-07-20,57
2736,current,7242.48,2005-02-20,2023-11-10,73
2737,current,594.9,2003-04-08,2023-06-21,78
2738,current,2114.83,2004-06-03,2023-07-26,50
2739,current,6250.0,2006-10-02,2023-10-15,5
2740,current,4826.95,2008-09-22,2023-02-28,52
2741,current,6085.77,2018-06-24,2023-12-25,17
2742,savings,980.79,2005-06-21,2023-08-24,32
2743,savings,6558.98,2014-10-20,2023-03-22,6
2744,current,8055.8,2021-04-14,2023-06-26,69
2745,savings,5508.12,2006-11-13,2023-11-13,93
2746,current,3638.33,2002-09-29,2023-02-09,92
2747,current,1829.01,2000-05-28,2023-03-23,61
2748,savings,2727.01,2005-03-16,2023-06-11,10
2749,savings,5273.08,2016-01-11,2023-04-23,23
2750,current,2629.63,2004-10-06,2023-03-30,53
2751,current,7801.66,2011-08-28,2023-01-12,61
2752,current,1404.24,2016-08-20,2023-12-29,19
2753,current,5212.6,2008-04-11,2023-09-22,4
2754,savings,5010.07,2015-04-09,2023-08-20,46
2755,savings,1475.03,2015-12-07,2023-03-30,32
2756,current,9950.38,2020-10-27,2023-08-04,84
2757,savings,8249.04,2022-01-21,2023-02-18,46
2758,savings,3926.67,2001-12-01,2023-09-27,62
2759,savings,6880.57,2018-11-17,2023-10-31,92
2760,savings,7194.15,2021-07-22,2023-11-09,54
2761,current,6546.37,2014-07-25,2023-12-15,87
2762,current,4381.59,2014-08-19,2023-03-01,67
2763,current,8862.6,2001-08-03,2023-12-03,24
2764,savings,7738.36,2016-02-24,2023-09-03,66
2765,savings,5466.0,2003-06-23,2023-10-26,18
2766,current,125.37,2015-06-14,2023-08-02,96
2767,current,2311.4,2018-07-09,2023-03-23,48
2768,current,5137.37,2019-11-14,2023-12-13,46
2769,current,8999.4,2013-12-02,2023-03-05,48
2770,savings,6323.35,2004-01-25,2023-09-15,62
2771,current,4236.84,2009-03-16,2023-09-14,94
2772,current,574.33,2003-07-19,2023-04-28,27
2773,current,6013.07,2005-12-31,2023-11-16,62
2774,savings,3572.45,2019-11-01,2023-11-24,78
2775,savings,5420.03,2017-01-24,2023-12-07,65
2776,current,7687.77,2022-02-02,2023-01-24,52
2777,savings,8057.03,2008-05-03,2023-08-24,1
2778,savings,8656.35,2008-12-09,2023-11-11,50
2779,current,6396.86,2015-08-12,2023-04-12,40
2780,current,9065.62,2016-03-14,2023-11-08,72
2781,savings,6937.22,2017-02-11,2023-01-05,17
2782,current,7860.75,2018-06-25,2023-04-19,1
2783,savings,6886.27,2001-05-25,2023-07-02,78
2784,savings,8731.45,2006-06-26,2023-04-29,77
2785,savings,2306.61,2004-02-08,2023-10-19,30
2786,savings,7622.88,2017-08-08,2023-11-24,77
2787,current,1259.85,2019-01-19,2023-12-16,67
2788,current,1010.74,2020-08-01,2023-07-02,22
2789,current,4967.06,2002-05-05,2023-05-18,35
2790,current,3072.35,2005-05-04,2023-03-26,56
2791,savings,5677.25,2011-01-10,2023-06-23,14
2792,savings,6809.57,2009-01-29,2023-02-21,45
2793,savings,2342.97,2000-12-27,2023-08-14,86
2794,savings,7029.27,2014-12-08,2023-08-14,33
2795,current,9955.05,2012-10-12,2023-05-12,12
2796,savings,7623.55,2009-02-15,2023-07-03,24
2797,savings,1820.49,2012-01-14,2023-09-24,69
2798,current,6373.58,2013-11-16,2023-04-15,57
2799,current,193.9,2007-02-09,2023-06-27,9
2800,savings,4750.21,2013-12-08,2023-07-08,2
2801,savings,5379.73,2020-04-06,2023-05-31,59
2802,current,9726.54,2012-11-22,2023-04-23,95
2803,current,7398.33,2011-02-18,2023-10-13,29
2804,current,7089.01,2010-12-06,2023-05-03,93
2805,savings,5370.81,2019-02-12,2023-03-29,55
2806,savings,5180.44,2022-01-11,2023-01-25,94
2807,savings,9921.62,2007-10-17,2023-01-30,22
2808,current,310.55,2004-08-22,2023-06-16,85
2809,current,3101.74,2020-03-14,2023-03-15,49
2810,current,1424.46,2001-05-13,2023-03-14,12
2811,savings,3218.22,2004-08-07,2023-04-22,71
2812,savings,4689.84,2020-02-17,2023-07-30,89
2813,current,3485.13,2000-09-05,2023-06-29,8
2814,current,9630.78,2001-10-20,2023-01-05,97
2815,current,6837.82,2013-01-22,2023-11-28,16
2816,savings,7307.64,2001-11-19,2023-07-21,40
2817,savings,7448.69,2022-05-04,2023-09-13,45
2818,current,9002.35,2004-08-26,2023-05-22,64
2819,current,7703.39,2000-08-11,2023-01-20,63
2820,savings,260.43,2004-10-25,2023-04-10,51
2821,current,2687.82,2010-06-12,2023-10-08,10
2822,current,9892.13,2000-02-23,2023-06-18,76
2823,current,6556.03,2015-07-25,2023-11-21,86
2824,savings,774.37,2001-11-30,2023-08-21,71
2825,savings,4719.72,2018-02-20,2023-04-01,45
2826,savings,9810.26,2001-08-08,2023-09-15,85
2827,savings,9929.1,2009-03-25,2023-01-28,56
2828,savings,4381.22,2012-01-02,2023-02-13,86
2829,savings,8941.22,2003-12-22,2023-05-21,73
2830,savings,5960.72,2000-11-06,2023-03-26,84
2831,current,5143.35,2006-11-10,2023-10-26,13
2832,savings,4178.23,2003-01-27,2023-11-07,64
2833,savings,8932.09,2000-12-07,2023-11-16,88
2834,current,6249.15,2014-11-06,2023-09-25,30
2835,savings,3404.6,2018-11-16,2023-10-24,52
2836,savings,4970.13,2019-02-25,2023-02-13,54
2837,savings,4496.38,2004-09-06,2023-01-11,57
2838,current,4566.43,2004-05-01,2023-10-02,18
2839,savings,3184.94,2016-11-21,2023-11-12,25
2840,current,6366.28,2018-07-29,2023-07-19,53
2841,savings,617.15,2003-03-14,2023-07-18,20
2842,current,8873.02,2022-10-28,2023-05-01,11
2843,savings,4212.43,2017-04-11,2023-01-14,40
2844,current,8028.54,2002-12-02,2023-03-05,98
2845,savings,7321.97,2002-08-29,2023-08-08,23
2846,current,4771.33,2019-08-31,2023-06-01,90
2847,current,2067.23,2011-05-16,2023-09-03,87
2848,current,5665.9,2022-10-16,2023-04-05,42
2849,savings,9485.92,2003-06-20,2023-09-25,47
2850,current,1939.15,2000-07-28,2023-07-12,56
2851,savings,2634.52,2011-11-16,2023-02-27,33
2852,savings,9930.75,2017-11-13,2023-04-04,89
2853,current,8936.45,2017-05-29,2023-10-25,98
2854,current,5540.54,2019-11-14,2023-01-01,26
2855,current,6977.94,2009-08-21,2023-12-28,69
2856,current,4486.32,2020-01-19,2023-11-24,29
2857,savings,4100.52,2009-06-11,2023-07-25,94
2858,current,4487.56,2005-11-01,2023-07-12,60
2859,current,4202.72,2016-10-10,2023-08-12,91
2860,savings,6787.99,2004-08-22,2023-02-07,37
2861,current,3371.52,2004-02-18,2023-11-28,25
2862,savings,1790.69,2017-01-16,2023-11-04,74
2863,current,7095.02,2019-01-05,2023-04-21,44
2864,current,409.85,2017-04-04,2023-09-09,34
2865,current,7215.66,2018-05-11,2023-12-02,12
2866,current,2706.11,2011-09-14,2023-03-25,93
2867,savings,1983.5,2003-05-13,2023-12-30,39
2868,current,3851.67,2011-07-13,2023-06-09,19
2869,savings,1263.25,2009-05-11,2023-06-04,19
2870,savings,3906.45,2006-09-14,2023-04-08,29
2871,current,1112.99,2012-01-12,2023-07-08,66
2872,current,4886.54,2013-01-16,2023-03-27,90
2873,current,1844.08,2010-08-19,2023-03-03,98
2874,current,1386.97,2016-12-17,2023-09-16,94
2875,current,5833.19,2002-10-04,2023-03-22,76
2876,savings,6289.93,2014-04-25,2023-12-13,20
2877,savings,154.62,2022-03-03,2023-12-25,57
2878,current,3938.01,2011-02-22,2023-04-05,97
2879,current,871.77,2010-08-29,2023-10-14,9
2880,savings,7412.58,2018-12-05,2023-08-09,2
2881,savings,6847.08,2003-10-25,2023-07-11,28
2882,current,592.32,2009-07-05,2023-06-19,34
2883,savings,9418.38,2002-03-06,2023-02-27,21
2884,savings,9603.61,2003-04-18,2023-02-12,83
2885,savings,3413.25,2009-02-25,2023-06-09,78
2886,current,1393.06,2013-10-03,2023-06-07,81
2887,current,1232.0,2016-02-18,2023-08-23,56
2888,current,8423.13,2009-03-26,2023-12-05,5
2889,savings,4645.71,2001-02-24,2023-10-28,85
2890,savings,194.13,2006-03-07,2023-05-24,22
2891,savings,9260.99,2016-08-23,2023-01-10,59
2892,savings,5968.1,2000-03-02,2023-11-26,40
2893,current,6934.93,2011-03-24,2023-12-14,84
2894,current,8253.18,2012-07-27,2023-09-25,92
2895,savings,8203.93,2008-09-13,2023-06-05,63
2896,savings,850.47,2004-03-26,2023-01-18,32
2897,current,5782.52,2016-05-09,2023-10-11,45
2898,current,6992.82,2020-09-06,2023-08-19,83
2899,savings,947.64,2022-12-01,2023-09-27,92
2900,savings,2301.77,2015-05-11,2023-09-21,87
2901,savings,4018.56,2019-10-21,2023-12-22,33
2902,current,8876.6,2003-11-11,2023-09-16,82
2903,savings,8521.27,2013-04-15,2023-07-21,35
2904,current,7842.82,2017-08-29,2023-05-17,46
2905,current,9903.74,2000-07-29,2023-02-16,36
2906,savings,2502.3,2003-12-25,2023-03-04,62
2907,current,4731.37,2013-10-09,2023-03-18,83
2908,savings,4522.56,2011-05-07,2023-12-08,90
2909,current,6821.48,2001-03-16,2023-05-01,26
2910,savings,8516.52,2016-10-03,2023-01-13,7
2911,savings,4967.66,2017-10-22,2023-06-28,87
2912,current,4966.16,2001-10-29,2023-11-12,5
2913,savings,6122.35,2016-11-11,2023-11-27,87
2914,savings,7450.5,2011-12-25,2023-06-06,32
2915,current,2092.88,2009-12-01,2023-01-16,79
2916,savings,9622.41,2011-08-11,2023-09-03,91
2917,current,1011.33,2006-11-15,2023-07-11,81
2918,current,328.69,2022-01-16,2023-12-07,84
2919,current,3652.03,2003-10-25,2023-02-24,57
2920,savings,7044.21,2020-06-18,2023-11-30,80
2921,savings,9782.94,2020-09-21,2023-11-07,62
2922,current,9334.33,2018-03-04,2023-07-07,28
2923,current,6916.03,2004-04-04,2023-06-18,95
2924,savings,4421.8,2009-05-07,2023-07-27,80
2925,current,5998.44,2017-03-08,2023-01-09,78
2926,current,9689.71,2021-01-09,2023-01-06,74
2927,current,2728.46,2009-04-12,2023-04-12,66
2928,savings,4834.98,2005-03-09,2023-05-26,97
2929,savings,6959.73,2018-06-11,2023-10-07,41
2930,savings,201.96,2018-08-27,2023-02-20,86
2931,savings,3874.49,2017-06-07,2023-09-30,66
2932,current,5722.33,2002-08-29,2023-08-16,64
2933,current,9019.09,2020-04-13,2023-10-04,7
2934,current,9920.78,2022-09-30,2023-03-24,41
2935,savings,5607.61,2010-07-14,2023-11-14,45
2936,savings,9451.34,2001-03-12,2023-12-13,44
2937,current,1082.73,2008-12-31,2023-04-27,30
2938,savings,7042.58,2004-05-03,2023-03-16,38
2939,current,4065.49,2019-08-05,2023-11-06,39
2940,current,7534.64,2011-10-22,2023-06-20,19
2941,savings,8690.46,2004-05-14,2023-08-02,47
2942,savings,631.87,2008-09-25,2023-07-30,38
2943,current,9361.19,2020-10-19,2023-05-31,17
2944,current,774.75,2003-09-04,2023-08-28,74
2945,savings,7558.64,2014-11-24,2023-05-01,79
2946,savings,783.79,2020-02-09,2023-11-05,69
2947,savings,8630.65,2020-07-30,2023-08-03,99
2948,current,2129.32,2016-03-07,2023-10-23,4
2949,savings,4397.3,2016-02-09,2023-09-22,35
2950,savings,9332.95,2008-08-17,2023-06-01,1
2951,savings,7941.47,2011-05-02,2023-11-28,81
2952,current,7879.17,2019-04-30,2023-03-17,85
2953,savings,7656.97,2022-02-14,2023-08-12,58
2954,savings,5737.41,2022-12-16,2023-05-10,22
2955,savings,9519.16,2002-11-01,2023-09-08,5
2956,savings,8333.19,2019-06-07,2023-11-22,60
2957,current,4458.85,2020-09-08,2023-09-17,36
2958,savings,7451.3,2021-12-11,2023-11-13,9
2959,current,9981.26,2003-02-23,2023-07-24,84
2960,savings,8722.9,2019-10-27,2023-05-06,57
2961,savings,112.11,2012-01-15,2023-07-11,78
2962,savings,7405.07,2010-01-03,2023-02-05,84
2963,savings,8989.03,2011-07-18,2023-02-10,90
2964,savings,3344.75,2002-02-24,2023-12-25,4
2965,savings,9777.17,2014-11-02,2023-06-15,51
2966,current,4072.86,2007-02-15,2023-12-04,39
2967,current,4269.65,2018-02-12,2023-05-23,84
2968,current,1692.63,2011-10-19,2023-10-31,52
2969,current,1056.29,2003-09-20,2023-12-19,75
2970,current,5412.3,2000-07-31,2023-08-22,71
2971,savings,6067.48,2021-03-13,2023-08-16,55
2972,savings,3732.28,2012-07-29,2023-07-10,31
2973,savings,6105.43,2022-07-04,2023-01-25,50
2974,savings,4007.24,2008-01-23,2023-09-17,8
2975,current,8695.03,2021-01-10,2023-01-18,87
2976,current,9542.85,2017-01-07,2023-04-30,15
2977,savings,5976.05,2006-03-03,2023-12-19,65
2978,savings,8438.52,2010-03-28,2023-03-25,10
2979,current,8552.04,2016-12-17,2023-08-01,41
2980,current,7166.25,2016-11-14,2023-11-25,88
2981,savings,2000.82,2021-07-26,2023-03-06,79
2982,savings,1633.89,2018-04-02,2023-01-27,48
2983,savings,9202.89,2022-05-30,2023-07-26,21
2984,savings,2724.11,2007-05-27,2023-03-29,86
2985,current,2538.68,2021-09-10,2023-08-24,24
2986,current,1744.67,2000-03-25,2023-02-19,74
2987,savings,5321.8,2015-06-29,2023-07-02,23
2988,current,6802.28,2021-10-14,2023-12-31,80
2989,current,6794.0,2013-04-28,2023-08-21,69
2990,savings,2684.42,2008-07-11,2023-07-05,33
2991,savings,1038.38,2021-07-26,2023-03-30,36
2992,savings,3171.07,2010-01-20,2023-03-27,25
2993,current,5084.0,2016-03-21,2023-04-14,58
2994,savings,6163.16,2003-10-05,2023-04-20,90
2995,savings,2778.94,2013-09-20,2023-04-30,66
2996,savings,1913.27,2016-04-18,2023-03-29,98
2997,current,8431.6,2020-01-26,2023-02-25,31
2998,current,8593.47,2007-04-06,2023-06-04,44
2999,savings,2871.57,2005-09-21,2023-03-31,63
3000,current,5645.12,2000-10-23,2023-10-21,45
3001,current,4454.28,2003-02-04,2023-12-27,83
3002,savings,1505.48,2008-03-03,2023-07-15,82
3003,current,9411.8,2020-10-19,2023-01-23,50
3004,current,196.85,2010-11-27,2023-03-24,67
3005,savings,1957.01,2017-11-07,2023-07-03,71
3006,current,3521.09,2012-02-13,2023-07-26,87
3007,savings,8578.97,2011-11-10,2023-08-11,1
3008,current,7907.67,2021-05-28,2023-03-29,71
3009,current,5840.85,2013-03-04,2023-02-22,86
3010,current,6980.71,2014-03-04,2023-07-21,67
3011,savings,3475.02,2006-10-20,2023-07-19,83
3012,savings,9411.36,2016-10-22,2023-07-14,94
3013,current,365.19,2017-02-22,2023-01-04,9
3014,savings,1099.19,2001-07-24,2023-12-27,99
3015,savings,9262.98,2003-08-07,2023-01-21,35
3016,savings,9456.01,2021-10-28,2023-11-06,13
3017,savings,4956.65,2014-12-05,2023-09-01,26
3018,current,5806.96,2012-07-31,2023-05-06,45
3019,current,9035.12,2012-07-13,2023-12-31,51
3020,current,8549.0,2015-04-20,2023-07-20,92
3021,savings,8633.32,2000-11-21,2023-02-21,25
3022,current,3780.68,2019-10-18,2023-08-31,56
3023,savings,8322.42,2020-02-12,2023-07-30,39
3024,current,786.17,2016-04-13,2023-05-25,3
3025,current,4920.95,2008-11-09,2023-02-13,75
3026,savings,2450.33,2011-02-25,2023-04-17,94
3027,savings,454.4,2022-12-25,2023-06-01,53
3028,savings,6210.39,2013-02-06,2023-04-23,33
3029,current,854.18,2013-05-11,2023-08-11,62
3030,savings,1289.58,2004-05-06,2023-06-04,98
3031,savings,909.28,2001-03-28,2023-06-23,67
3032,savings,9752.97,2008-06-01,2023-12-13,69
3033,current,488.46,2003-01-17,2023-12-13,95
3034,current,2770.59,2002-12-10,2023-06-12,4
3035,savings,6554.78,2009-08-25,2023-07-04,72
3036,savings,8251.49,2013-01-19,2023-10-12,59
3037,savings,6121.21,2009-01-31,2023-11-09,17
3038,savings,9767.37,2008-01-12,2023-07-17,22
3039,savings,3443.31,2021-06-29,2023-02-24,38
3040,current,4772.85,2010-05-22,2023-03-12,88
3041,current,8230.88,2006-09-09,2023-07-17,31
3042,savings,6848.8,2011-08-25,2023-02-22,49
3043,savings,2219.26,2006-11-17,2023-01-14,52
3044,current,5036.81,2018-05-20,2023-01-21,89
3045,savings,9762.0,2012-09-28,2023-12-26,38
3046,savings,8643.93,2005-03-11,2023-01-14,96
3047,current,1998.85,2019-07-05,2023-11-05,49
3048,current,1879.88,2018-04-22,2023-04-25,90
3049,savings,8301.11,2006-04-13,2023-12-18,27
3050,current,2069.06,2020-04-07,2023-08-06,23
3051,current,4582.61,2003-09-17,2023-07-14,84
3052,current,1889.51,2003-04-09,2023-07-26,27
3053,current,245.16,2004-02-07,2023-12-07,81
3054,savings,8766.5,2007-11-29,2023-12-16,14
3055,current,7812.14,2001-05-30,2023-04-21,3
3056,current,4758.83,2012-07-18,2023-06-16,27
3057,current,1679.83,2018-08-12,2023-04-11,62
3058,current,8083.54,2015-03-15,2023-06-18,14
3059,savings,3657.74,2004-07-29,2023-06-05,92
3060,current,6653.3,2007-08-03,2023-09-15,44
3061,current,3235.27,2014-10-13,2023-10-05,25
3062,current,4379.64,2013-04-20,2023-08-24,61
3063,current,5401.17,2008-04-30,2023-05-08,75
3064,savings,7643.96,2001-11-24,2023-12-18,52
3065,savings,8337.48,2017-05-23,2023-05-03,12
3066,current,4491.11,2018-10-14,2023-07-08,97
3067,current,2407.1,2020-12-19,2023-12-02,84
3068,savings,1621.13,2021-11-21,2023-10-19,34
3069,savings,3473.4,2022-11-11,2023-12-03,23
3070,savings,8037.66,2019-08-16,2023-11-01,19
3071,savings,2812.42,2016-12-19,2023-09-16,1
3072,savings,570.45,2012-04-15,2023-10-06,74
3073,savings,5686.33,2010-04-03,2023-12-23,65
3074,savings,432.77,2015-12-23,2023-08-19,5
3075,savings,8860.76,2013-04-01,2023-06-05,57
3076,savings,6812.8,2014-12-08,2023-04-19,22
3077,savings,2642.77,2020-01-07,2023-12-27,43
3078,savings,4744.01,2019-02-11,2023-11-24,2
3079,current,7418.25,2008-01-28,2023-02-02,73
3080,savings,9165.27,2015-09-15,2023-05-06,7
3081,current,8757.09,2022-10-14,2023-03-09,21
3082,savings,788.36,2014-10-10,2023-09-02,71
3083,current,903.3,2003-11-15,2023-11-23,59
3084,current,6017.46,2022-02-27,2023-09-24,9
3085,current,5015.31,2016-08-14,2023-05-16,40
3086,current,3000.08,2010-10-03,2023-10-03,73
3087,savings,9764.11,2017-01-01,2023-03-03,49
3088,current,7488.04,2016-01-22,2023-06-20,12
3089,savings,6904.44,2011-02-24,2023-04-13,73
3090,savings,1895.16,2005-09-15,2023-04-02,10
3091,savings,2910.92,2013-08-27,2023-03-16,74
3092,current,6089.68,2008-10-02,2023-04-24,17
3093,savings,7976.4,2020-12-25,2023-05-01,4
3094,savings,9317.5,2020-11-15,2023-08-02,64
3095,current,7007.5,2002-10-26,2023-07-17,16
3096,savings,4244.51,2002-04-28,2023-09-20,49
3097,savings,6941.67,2008-03-16,2023-05-18,27
3098,current,784.84,2015-01-06,2023-06-17,6
3099,savings,6040.82,2018-08-14,2023-01-04,9
3100,current,8956.79,2002-10-22,2023-07-20,58
3101,current,6405.77,2017-06-11,2023-04-12,32
3102,savings,174.65,2003-05-07,2023-01-19,38
3103,current,6975.74,2021-09-18,2023-01-22,30
3104,current,7291.8,2009-08-11,2023-12-25,78
3105,savings,5458.17,2009-09-03,2023-05-09,45
3106,savings,8179.27,2008-07-13,2023-05-29,29
3107,savings,2102.68,2015-03-18,2023-08-26,92
3108,current,4148.89,2004-04-17,2023-01-07,22
3109,current,8095.1,2001-02-11,2023-11-29,31
3110,savings,6076.53,2003-01-13,2023-01-23,81
3111,savings,9944.22,2007-12-13,2023-03-31,17
3112,savings,785.72,2016-11-24,2023-01-18,54
3113,savings,2518.68,2002-12-07,2023-03-12,79
3114,savings,2071.34,2008-10-22,2023-03-07,47
3115,savings,9766.28,2017-08-09,2023-02-22,32
3116,savings,8705.7,2009-03-09,2023-07-11,28
3117,savings,1417.92,2019-07-23,2023-05-22,11
3118,savings,3602.66,2009-12-13,2023-01-25,39
3119,savings,620.71,2015-06-29,2023-09-07,17
3120,current,6362.42,2001-01-11,2023-02-02,76
3121,current,3378.83,2009-06-13,2023-06-25,39
3122,current,2649.89,2005-01-25,2023-02-08,73
3123,savings,5278.86,2013-04-02,2023-07-31,25
3124,savings,7975.96,2011-05-15,2023-12-30,26
3125,current,4098.78,2013-02-03,2023-05-13,68
3126,current,7598.74,2011-07-11,2023-04-23,62
3127,current,4516.71,2016-01-06,2023-05-29,19
3128,savings,2223.77,2019-10-23,2023-11-11,13
3129,savings,4517.44,2006-06-09,2023-03-18,29
3130,savings,5426.74,2008-05-03,2023-01-14,54
3131,savings,4669.64,2015-09-21,2023-02-23,73
3132,current,2815.81,2004-07-05,2023-09-10,42
3133,current,1932.51,2007-08-13,2023-06-22,62
3134,current,9474.83,2022-01-21,2023-06-18,71
3135,savings,3045.11,2000-01-02,2023-04-02,71
3136,current,7083.16,2021-12-10,2023-05-09,21
3137,savings,3472.87,2014-02-15,2023-05-10,9
3138,current,9699.47,2021-06-29,2023-03-13,45
3139,current,9883.96,2005-10-05,2023-09-12,27
3140,savings,8268.45,2016-11-07,2023-05-21,48
3141,savings,5856.59,2020-07-05,2023-11-03,85
3142,current,5466.47,2013-02-07,2023-05-06,69
3143,savings,3356.72,2004-12-25,2023-09-08,5
3144,current,1308.08,2006-07-14,2023-01-02,72
3145,current,882.71,2009-06-04,2023-01-10,15
3146,savings,4707.93,2022-03-26,2023-10-13,77
3147,current,9790.01,2019-11-22,2023-08-12,97
3148,current,2544.09,2001-01-10,2023-03-06,44
3149,current,4168.43,2014-02-11,2023-04-19,47
3150,current,6450.05,2019-03-03,2023-10-27,32
3151,current,3575.53,2000-07-01,2023-02-11,36
3152,current,135.93,2021-04-01,2023-09-16,49
3153,current,4022.55,2009-01-12,2023-04-21,53
3154,savings,8065.95,2007-11-16,2023-01-28,23
3155,savings,9445.2,2019-10-04,2023-02-20,34
3156,current,2823.4,2007-10-30,2023-08-01,18
3157,current,9224.29,2013-10-22,2023-05-05,12
3158,savings,8684.77,2004-12-27,2023-09-26,87
3159,current,4126.57,2008-03-11,2023-02-09,2
3160,savings,146.31,2012-01-15,2023-06-03,27
3161,savings,8464.27,2018-07-04,2023-12-26,50
3162,savings,2939.05,2002-12-24,2023-06-07,31
3163,current,7583.28,2004-02-01,2023-10-21,48
3164,current,5757.99,2015-04-28,2023-12-27,86
3165,savings,2294.48,2003-09-15,2023-09-29,69
3166,savings,6517.3,2005-08-18,2023-04-20,17
3167,current,7671.92,2003-11-28,2023-08-22,43
3168,current,4797.01,2001-10-04,2023-11-07,71
3169,savings,7504.31,2013-06-24,2023-06-26,18
3170,savings,4109.22,2013-07-31,2023-05-07,66
3171,savings,9804.49,2020-06-17,2023-03-21,31
3172,current,2474.1,2002-07-02,2023-02-21,63
3173,current,7800.76,2010-08-05,2023-11-01,28
