customer_id,feedback_id,feedback_date,feedback_type,resolution_status,resolution_date,anomaly
2471,2471,7/2/2023,Complaint,Resolved,1/22/2023,1
2472,2472,12/21/2023,Suggestion,Resolved,,1
2473,2473,9/1/2023,Complaint,Pending,12/19/2023,1
2474,2474,9/5/2023,Complaint,Resolved,12/23/2023,1
2475,2475,11/10/2023,Complaint,Pending,3/22/2023,1
2476,2476,8/11/2023,Suggestion,Pending,6/28/2023,1
2477,2477,3/2/2023,Praise,Pending,4/9/2023,1
2478,2478,5/5/2023,Praise,Pending,3/16/2023,1
2479,2479,4/14/2023,Suggestion,Pending,4/10/2023,1
2480,2480,11/28/2023,Complaint,Resolved,2/17/2023,-1
2481,2481,6/26/2023,Suggestion,Pending,11/19/2023,1
2482,2482,10/9/2023,Praise,Resolved,,1
2483,2483,10/8/2023,Complaint,Pending,8/24/2023,1
2484,2484,12/17/2023,Suggestion,Resolved,,1
2485,2485,5/19/2023,Complaint,Resolved,9/20/2023,-1
2486,2486,9/1/2023,Praise,Resolved,11/3/2023,1
2487,2487,3/14/2023,Complaint,Resolved,9/1/2023,1
2488,2488,7/19/2023,Suggestion,Pending,10/30/2023,1
2489,2489,12/3/2023,Praise,Resolved,,1
2490,2490,7/30/2023,Suggestion,Resolved,6/19/2023,1
2491,2491,12/22/2023,Suggestion,Pending,12/5/2023,1
2492,2492,9/28/2023,Suggestion,Resolved,11/26/2023,1
2493,2493,2/23/2023,Complaint,Pending,4/15/2023,1
2494,2494,11/2/2023,Praise,Resolved,6/5/2023,1
2495,2495,8/31/2023,Suggestion,Resolved,10/29/2023,-1
2496,2496,1/1/2023,Suggestion,Pending,8/8/2023,1
2497,2497,3/8/2023,Complaint,Pending,12/5/2023,1
2498,2498,2/24/2023,Complaint,Resolved,5/23/2023,1
2499,2499,5/8/2023,Complaint,Resolved,10/31/2023,1
2500,2500,12/15/2023,Suggestion,Resolved,3/2/2023,1
2501,2501,12/20/2023,Suggestion,Resolved,6/27/2023,1
2502,2502,2/13/2023,Praise,Resolved,6/23/2023,1
2503,2503,12/21/2023,Suggestion,Pending,2/22/2023,-1
2504,2504,3/9/2023,Complaint,Pending,10/10/2023,1
2505,2505,9/27/2023,Suggestion,Resolved,11/17/2023,1
2506,2506,5/19/2023,Praise,Resolved,7/1/2023,-1
2507,2507,8/20/2023,Complaint,Resolved,8/17/2023,1
2508,2508,8/11/2023,Praise,Pending,1/28/2023,1
2509,2509,4/25/2023,Praise,Pending,1/13/2023,1
2510,2510,6/21/2023,Complaint,Resolved,9/11/2023,1
2511,2511,10/25/2023,Suggestion,Pending,7/7/2023,1
2512,2512,4/9/2023,Suggestion,Resolved,,-1
2513,2513,1/2/2023,Suggestion,Pending,12/1/2023,1
2514,2514,9/30/2023,Suggestion,Resolved,11/15/2023,1
2515,2515,2/9/2023,Praise,Pending,8/20/2023,1
2516,2516,9/12/2023,Suggestion,Pending,10/27/2023,1
2517,2517,4/10/2023,Suggestion,Resolved,4/25/2023,-1
2518,2518,7/1/2023,Complaint,Pending,9/25/2023,1
2519,2519,11/13/2023,Suggestion,Resolved,2/14/2023,1
2520,2520,11/29/2023,Suggestion,Pending,12/27/2023,1
2521,2521,10/10/2023,Praise,Pending,10/15/2023,1
2522,2522,1/23/2023,Complaint,Pending,11/5/2023,1
2523,2523,2/21/2023,Complaint,Pending,7/29/2023,1
2524,2524,1/5/2023,Praise,Resolved,3/5/2023,1
2525,2525,10/26/2023,Praise,Pending,9/2/2023,1
2526,2526,12/29/2023,Praise,Resolved,1/31/2023,1
2527,2527,10/31/2023,Praise,Resolved,5/14/2023,1
2528,2528,11/20/2023,Suggestion,Resolved,5/11/2023,1
2529,2529,5/7/2023,Praise,Pending,3/2/2023,1
2530,2530,9/29/2023,Complaint,Pending,11/22/2023,1
2531,2531,10/23/2023,Complaint,Pending,9/25/2023,1
2532,2532,8/31/2023,Suggestion,Pending,5/15/2023,1
2533,2533,8/30/2023,Praise,Pending,5/12/2023,1
2534,2534,3/6/2023,Praise,Pending,12/18/2023,1
2535,2535,10/14/2023,Suggestion,Pending,5/20/2023,1
2536,2536,12/3/2023,Suggestion,Resolved,4/28/2023,1
2537,2537,3/3/2023,Suggestion,Resolved,11/23/2023,1
2538,2538,12/14/2023,Praise,Resolved,10/26/2023,1
2539,2539,10/1/2023,Praise,Pending,10/13/2023,1
2540,2540,10/28/2023,Complaint,Resolved,4/15/2023,1
2541,2541,1/9/2023,Suggestion,Pending,2/20/2023,1
2542,2542,8/27/2023,Suggestion,Resolved,4/7/2023,1
2543,2543,4/2/2023,Suggestion,Pending,10/12/2023,1
2544,2544,1/1/2023,Suggestion,Resolved,,1
2545,2545,9/17/2023,Praise,Resolved,9/3/2023,1
2546,2546,12/8/2023,Complaint,Resolved,3/8/2023,1
2547,2547,1/6/2023,Complaint,Resolved,12/28/2023,1
2548,2548,1/3/2023,Praise,Resolved,10/6/2023,1
2549,2549,6/4/2023,Praise,Resolved,7/8/2023,1
2550,2550,12/25/2023,Suggestion,Resolved,8/25/2023,1
2551,2551,7/17/2023,Suggestion,Resolved,3/17/2023,1
2552,2552,7/28/2023,Suggestion,Pending,1/18/2023,1
2553,2553,6/12/2023,Praise,Pending,2/14/2023,1
2554,2554,3/26/2023,Praise,Pending,10/9/2023,1
2555,2555,10/1/2023,Praise,Pending,8/13/2023,1
2556,2556,10/16/2023,Complaint,Resolved,9/30/2023,1
2557,2557,11/26/2023,Suggestion,Pending,10/2/2023,1
2558,2558,11/28/2023,Complaint,Pending,4/15/2023,1
2559,2559,6/25/2023,Suggestion,Pending,5/3/2023,1
2560,2560,6/9/2023,Praise,Resolved,8/29/2023,1
2561,2561,9/4/2023,Complaint,Pending,9/30/2023,1
2562,2562,6/26/2023,Complaint,Pending,8/20/2023,1
2563,2563,8/3/2023,Praise,Pending,6/18/2023,1
2564,2564,6/26/2023,Praise,Resolved,,1
2565,2565,8/27/2023,Suggestion,Pending,7/13/2023,1
2566,2566,6/4/2023,Suggestion,Resolved,5/7/2023,1
2567,2567,9/29/2023,Praise,Resolved,11/5/2023,1
2568,2568,2/6/2023,Suggestion,Resolved,6/13/2023,1
2569,2569,10/1/2023,Complaint,Resolved,8/31/2023,1
2570,2570,6/30/2023,Praise,Pending,7/1/2023,1
2571,2571,1/6/2023,Praise,Resolved,2/9/2023,1
2572,2572,8/31/2023,Praise,Pending,4/20/2023,1
2573,2573,4/23/2023,Praise,Pending,10/6/2023,1
2574,2574,4/21/2023,Praise,Pending,1/6/2023,1
2575,2575,5/26/2023,Suggestion,Pending,9/11/2023,1
2576,2576,11/19/2023,Suggestion,Resolved,6/12/2023,1
2577,2577,10/2/2023,Praise,Pending,2/2/2023,1
2578,2578,6/10/2023,Complaint,Pending,5/30/2023,1
2579,2579,11/6/2023,Suggestion,Pending,4/19/2023,1
2580,2580,1/3/2023,Praise,Resolved,5/12/2023,1
2581,2581,10/20/2023,Suggestion,Resolved,8/7/2023,1
2582,2582,6/29/2023,Suggestion,Resolved,10/19/2023,1
2583,2583,4/17/2023,Praise,Pending,2/6/2023,1
2584,2584,7/29/2023,Praise,Resolved,3/25/2023,1
2585,2585,10/24/2023,Suggestion,Resolved,2/27/2023,1
2586,2586,1/28/2023,Suggestion,Resolved,10/15/2023,1
2587,2587,4/13/2023,Praise,Pending,9/10/2023,1
2588,2588,2/5/2023,Praise,Resolved,,1
2589,2589,11/20/2023,Complaint,Resolved,8/13/2023,1
2590,2590,3/26/2023,Complaint,Resolved,7/7/2023,1
2591,2591,1/27/2023,Praise,Pending,4/8/2023,1
2592,2592,1/15/2023,Suggestion,Pending,10/5/2023,1
2593,2593,6/29/2023,Complaint,Pending,4/28/2023,1
2594,2594,3/22/2023,Suggestion,Pending,5/16/2023,1
2595,2595,9/17/2023,Praise,Resolved,9/22/2023,1
2596,2596,7/7/2023,Complaint,Resolved,3/8/2023,1
2597,2597,2/11/2023,Praise,Resolved,10/26/2023,1
2598,2598,6/30/2023,Complaint,Resolved,8/6/2023,1
2599,2599,8/3/2023,Complaint,Resolved,1/13/2023,1
2600,2600,4/23/2023,Praise,Resolved,,1
2601,2601,4/11/2023,Suggestion,Pending,4/4/2023,1
2602,2602,7/22/2023,Suggestion,Pending,10/22/2023,1
2603,2603,5/4/2023,Complaint,Resolved,10/11/2023,1
2604,2604,9/12/2023,Praise,Pending,3/28/2023,1
2605,2605,11/20/2023,Praise,Pending,12/31/2023,-1
2606,2606,11/18/2023,Praise,Pending,12/29/2023,-1
2607,2607,10/12/2023,Complaint,Resolved,6/12/2023,1
2608,2608,2/19/2023,Praise,Resolved,7/3/2023,-1
2609,2609,8/6/2023,Complaint,Pending,12/21/2023,1
2610,2610,10/29/2023,Suggestion,Resolved,1/25/2023,1
2611,2611,3/4/2023,Suggestion,Resolved,11/16/2023,1
2612,2612,1/5/2023,Complaint,Pending,4/3/2023,1
2613,2613,10/8/2023,Praise,Pending,7/29/2023,1
2614,2614,2/16/2023,Praise,Pending,4/29/2023,1
2615,2615,7/2/2023,Praise,Pending,6/22/2023,1
2616,2616,11/12/2023,Suggestion,Resolved,2/3/2023,1
2617,2617,9/4/2023,Praise,Pending,2/13/2023,1
2618,2618,5/23/2023,Complaint,Resolved,11/27/2023,1
2619,2619,11/17/2023,Praise,Resolved,2/22/2023,-1
2620,2620,8/1/2023,Complaint,Resolved,4/8/2023,1
2621,2621,11/20/2023,Praise,Resolved,9/20/2023,1
2622,2622,3/23/2023,Suggestion,Resolved,9/28/2023,1
2623,2623,2/9/2023,Complaint,Resolved,2/12/2023,1
2624,2624,7/12/2023,Suggestion,Resolved,,1
2625,2625,7/19/2023,Praise,Resolved,,1
2626,2626,9/6/2023,Complaint,Pending,7/21/2023,1
2627,2627,11/14/2023,Suggestion,Resolved,6/5/2023,1
2628,2628,11/27/2023,Suggestion,Resolved,,1
2629,2629,5/18/2023,Praise,Pending,10/7/2023,1
2630,2630,1/1/2023,Suggestion,Resolved,,-1
2631,2631,2/19/2023,Praise,Resolved,1/1/2023,1
2632,2632,6/8/2023,Suggestion,Pending,1/8/2023,1
2633,2633,4/12/2023,Praise,Resolved,,1
2634,2634,11/14/2023,Praise,Resolved,8/12/2023,1
2635,2635,6/4/2023,Suggestion,Pending,10/21/2023,1
2636,2636,2/13/2023,Suggestion,Resolved,8/16/2023,1
2637,2637,5/16/2023,Suggestion,Pending,7/19/2023,-1
2638,2638,9/27/2023,Complaint,Resolved,,1
2639,2639,12/1/2023,Praise,Resolved,3/30/2023,1
2640,2640,3/13/2023,Complaint,Pending,12/31/2023,1
2641,2641,12/29/2023,Praise,Pending,10/23/2023,1
2642,2642,2/16/2023,Suggestion,Pending,7/9/2023,1
2643,2643,7/12/2023,Praise,Pending,10/4/2023,1
2644,2644,10/19/2023,Suggestion,Resolved,9/18/2023,1
2645,2645,9/20/2023,Complaint,Pending,3/6/2023,1
2646,2646,5/14/2023,Complaint,Resolved,,1
2647,2647,8/10/2023,Complaint,Pending,8/25/2023,1
2648,2648,11/8/2023,Complaint,Pending,9/16/2023,1
2649,2649,8/19/2023,Complaint,Pending,9/1/2023,1
2650,2650,8/2/2023,Praise,Pending,8/3/2023,1
2651,2651,9/28/2023,Praise,Pending,4/24/2023,1
2652,2652,7/12/2023,Complaint,Resolved,8/28/2023,1
2653,2653,5/21/2023,Praise,Resolved,12/26/2023,1
2654,2654,9/5/2023,Praise,Resolved,3/3/2023,1
2655,2655,2/18/2023,Complaint,Resolved,12/16/2023,1
2656,2656,5/9/2023,Praise,Resolved,5/14/2023,-1
2657,2657,3/5/2023,Suggestion,Pending,2/2/2023,1
2658,2658,8/11/2023,Complaint,Resolved,8/12/2023,1
2659,2659,3/26/2023,Complaint,Resolved,11/15/2023,1
2660,2660,5/17/2023,Praise,Pending,10/17/2023,1
2661,2661,11/12/2023,Praise,Pending,7/5/2023,1
2662,2662,7/3/2023,Complaint,Resolved,5/14/2023,1
2663,2663,3/19/2023,Praise,Resolved,3/13/2023,1
2664,2664,3/30/2023,Suggestion,Resolved,8/13/2023,1
2665,2665,12/14/2023,Suggestion,Resolved,9/25/2023,1
2666,2666,10/26/2023,Praise,Pending,10/19/2023,1
2667,2667,6/30/2023,Complaint,Pending,9/18/2023,1
2668,2668,9/22/2023,Suggestion,Pending,8/8/2023,1
2669,2669,11/16/2023,Praise,Pending,12/16/2023,1
2670,2670,12/18/2023,Complaint,Pending,5/4/2023,1
2671,2671,9/27/2023,Complaint,Resolved,11/18/2023,1
2672,2672,6/16/2023,Praise,Pending,6/10/2023,1
2673,2673,4/14/2023,Praise,Resolved,7/14/2023,1
2674,2674,3/15/2023,Suggestion,Pending,4/6/2023,1
2675,2675,5/9/2023,Complaint,Pending,4/30/2023,1
2676,2676,8/25/2023,Complaint,Pending,1/10/2023,1
2677,2677,12/6/2023,Complaint,Resolved,5/23/2023,1
2678,2678,5/26/2023,Complaint,Resolved,4/25/2023,1
2679,2679,2/10/2023,Suggestion,Resolved,12/14/2023,1
2680,2680,11/13/2023,Suggestion,Pending,10/5/2023,1
2681,2681,10/18/2023,Suggestion,Resolved,8/6/2023,1
2682,2682,3/13/2023,Suggestion,Resolved,1/24/2023,1
2683,2683,10/17/2023,Complaint,Pending,3/3/2023,1
2684,2684,12/20/2023,Suggestion,Pending,8/31/2023,1
2685,2685,10/16/2023,Praise,Resolved,3/25/2023,1
2686,2686,10/5/2023,Suggestion,Pending,2/16/2023,1
2687,2687,6/1/2023,Complaint,Pending,3/15/2023,1
2688,2688,11/2/2023,Praise,Pending,6/25/2023,1
2689,2689,8/30/2023,Complaint,Resolved,8/3/2023,1
2690,2690,11/14/2023,Suggestion,Pending,9/3/2023,1
2691,2691,4/27/2023,Praise,Resolved,3/3/2023,1
2692,2692,8/31/2023,Complaint,Resolved,,1
2693,2693,4/20/2023,Suggestion,Pending,11/11/2023,1
2694,2694,3/3/2023,Praise,Pending,1/31/2023,1
2695,2695,1/14/2023,Suggestion,Resolved,6/27/2023,1
2696,2696,10/12/2023,Praise,Resolved,2/2/2023,1
2697,2697,8/30/2023,Suggestion,Resolved,5/10/2023,1
2698,2698,10/26/2023,Praise,Pending,3/3/2023,1
2699,2699,3/4/2023,Suggestion,Pending,4/8/2023,1
2700,2700,3/29/2023,Suggestion,Resolved,8/14/2023,1
2701,2701,2/23/2023,Suggestion,Resolved,11/25/2023,-1
2702,2702,6/24/2023,Complaint,Resolved,3/30/2023,1
2703,2703,11/24/2023,Complaint,Pending,8/19/2023,1
2704,2704,5/13/2023,Suggestion,Pending,9/27/2023,1
2705,2705,10/8/2023,Suggestion,Resolved,7/5/2023,1
2706,2706,2/6/2023,Praise,Resolved,10/8/2023,1
2707,2707,4/25/2023,Praise,Resolved,,1
2708,2708,4/11/2023,Complaint,Pending,6/9/2023,1
2709,2709,10/15/2023,Praise,Pending,4/15/2023,1
2710,2710,3/6/2023,Complaint,Pending,2/22/2023,1
2711,2711,10/28/2023,Suggestion,Resolved,9/2/2023,1
2712,2712,7/13/2023,Suggestion,Resolved,4/20/2023,1
2713,2713,10/27/2023,Suggestion,Pending,5/18/2023,1
2714,2714,3/12/2023,Complaint,Resolved,9/9/2023,1
2715,2715,7/17/2023,Complaint,Pending,8/29/2023,1
2716,2716,11/15/2023,Praise,Resolved,1/21/2023,-1
2717,2717,12/25/2023,Praise,Resolved,7/27/2023,1
2718,2718,1/25/2023,Complaint,Pending,9/21/2023,1
2719,2719,5/17/2023,Praise,Pending,12/19/2023,-1
2720,2720,9/7/2023,Praise,Pending,8/4/2023,1
2721,2721,6/29/2023,Praise,Resolved,11/3/2023,1
2722,2722,6/22/2023,Praise,Resolved,12/1/2023,1
2723,2723,5/29/2023,Suggestion,Pending,12/11/2023,1
2724,2724,12/15/2023,Complaint,Resolved,8/7/2023,1
2725,2725,1/26/2023,Complaint,Pending,6/2/2023,1
2726,2726,12/28/2023,Complaint,Pending,7/3/2023,1
2727,2727,9/8/2023,Suggestion,Pending,9/12/2023,1
2728,2728,10/24/2023,Suggestion,Pending,10/1/2023,1
2729,2729,11/23/2023,Complaint,Resolved,12/22/2023,1
2730,2730,10/7/2023,Praise,Pending,12/14/2023,1
2731,2731,9/18/2023,Suggestion,Pending,5/22/2023,1
2732,2732,8/11/2023,Praise,Resolved,6/29/2023,1
2733,2733,3/23/2023,Praise,Resolved,10/11/2023,1
2734,2734,6/23/2023,Praise,Resolved,,1
2735,2735,6/24/2023,Complaint,Resolved,9/10/2023,1
2736,2736,3/22/2023,Complaint,Resolved,6/7/2023,1
2737,2737,1/19/2023,Praise,Resolved,9/18/2023,1
2738,2738,10/26/2023,Suggestion,Resolved,7/15/2023,1
2739,2739,1/25/2023,Complaint,Resolved,3/12/2023,1
2740,2740,4/19/2023,Complaint,Pending,6/16/2023,1
2741,2741,1/4/2023,Complaint,Pending,6/12/2023,1
2742,2742,2/2/2023,Complaint,Resolved,,1
2743,2743,6/11/2023,Suggestion,Resolved,10/20/2023,1
2744,2744,10/14/2023,Suggestion,Pending,11/20/2023,1
2745,2745,12/13/2023,Complaint,Pending,11/10/2023,1
2746,2746,12/17/2023,Suggestion,Resolved,4/24/2023,1
2747,2747,10/30/2023,Complaint,Pending,9/24/2023,-1
2748,2748,12/11/2023,Complaint,Resolved,9/17/2023,1
2749,2749,12/11/2023,Praise,Resolved,11/20/2023,1
2750,2750,11/7/2023,Suggestion,Resolved,3/31/2023,1
2751,2751,4/17/2023,Praise,Pending,3/14/2023,1
2752,2752,5/19/2023,Praise,Resolved,3/18/2023,1
2753,2753,11/20/2023,Suggestion,Pending,6/29/2023,1
2754,2754,9/8/2023,Complaint,Pending,3/20/2023,1
2755,2755,5/11/2023,Complaint,Pending,12/29/2023,1
2756,2756,1/3/2023,Suggestion,Resolved,6/4/2023,1
2757,2757,4/7/2023,Praise,Resolved,,1
2758,2758,1/5/2023,Complaint,Pending,1/18/2023,1
2759,2759,10/6/2023,Praise,Resolved,8/12/2023,1
2760,2760,11/19/2023,Praise,Resolved,6/15/2023,1
2761,2761,1/13/2023,Praise,Resolved,10/21/2023,1
2762,2762,10/15/2023,Suggestion,Resolved,6/18/2023,1
2763,2763,3/10/2023,Praise,Pending,1/10/2023,1
2764,2764,2/7/2023,Complaint,Pending,5/15/2023,1
2765,2765,2/17/2023,Complaint,Resolved,3/20/2023,1
2766,2766,9/1/2023,Praise,Resolved,5/19/2023,1
2767,2767,4/6/2023,Suggestion,Pending,7/11/2023,1
2768,2768,8/12/2023,Praise,Pending,2/12/2023,1
2769,2769,7/10/2023,Praise,Pending,12/5/2023,1
2770,2770,1/23/2023,Praise,Pending,6/9/2023,1
2771,2771,1/12/2023,Complaint,Resolved,3/13/2023,-1
2772,2772,5/4/2023,Suggestion,Resolved,2/20/2023,1
2773,2773,1/21/2023,Praise,Pending,5/10/2023,1
2774,2774,2/5/2023,Suggestion,Resolved,6/23/2023,1
2775,2775,10/10/2023,Suggestion,Pending,9/12/2023,1
2776,2776,10/31/2023,Praise,Resolved,7/23/2023,1
2777,2777,5/7/2023,Praise,Pending,11/14/2023,-1
2778,2778,7/31/2023,Complaint,Resolved,9/23/2023,1
2779,2779,4/30/2023,Praise,Pending,1/12/2023,1
2780,2780,4/15/2023,Complaint,Pending,5/4/2023,1
2781,2781,4/25/2023,Praise,Resolved,6/27/2023,1
2782,2782,5/22/2023,Suggestion,Resolved,10/19/2023,1
2783,2783,4/27/2023,Complaint,Resolved,,1
2784,2784,7/3/2023,Suggestion,Pending,6/23/2023,1
2785,2785,6/26/2023,Complaint,Resolved,3/22/2023,1
2786,2786,7/24/2023,Complaint,Pending,6/13/2023,1
2787,2787,9/28/2023,Praise,Resolved,,1
2788,2788,5/18/2023,Suggestion,Pending,12/18/2023,-1
2789,2789,1/15/2023,Praise,Resolved,3/29/2023,1
2790,2790,9/19/2023,Suggestion,Pending,12/7/2023,1
2791,2791,1/19/2023,Complaint,Resolved,12/18/2023,1
2792,2792,11/28/2023,Suggestion,Resolved,2/23/2023,1
2793,2793,9/25/2023,Suggestion,Resolved,1/15/2023,1
2794,2794,3/29/2023,Suggestion,Resolved,6/8/2023,-1
2795,2795,6/12/2023,Suggestion,Resolved,1/19/2023,1
2796,2796,7/9/2023,Suggestion,Resolved,7/21/2023,1
2797,2797,6/19/2023,Suggestion,Resolved,3/14/2023,1
2798,2798,8/29/2023,Praise,Pending,4/26/2023,1
2799,2799,7/13/2023,Praise,Resolved,3/3/2023,1
2800,2800,9/20/2023,Complaint,Pending,8/13/2023,1
2801,2801,8/8/2023,Complaint,Resolved,10/31/2023,1
2802,2802,9/26/2023,Complaint,Resolved,6/27/2023,1
2803,2803,7/27/2023,Praise,Resolved,12/17/2023,1
2804,2804,10/18/2023,Suggestion,Resolved,6/1/2023,1
2805,2805,8/29/2023,Suggestion,Pending,11/18/2023,1
2806,2806,3/19/2023,Praise,Resolved,,1
2807,2807,4/24/2023,Praise,Resolved,10/16/2023,1
2808,2808,5/22/2023,Complaint,Pending,9/7/2023,1
2809,2809,9/14/2023,Complaint,Pending,7/3/2023,1
2810,2810,1/10/2023,Suggestion,Pending,2/20/2023,1
2811,2811,6/17/2023,Praise,Resolved,11/19/2023,-1
2812,2812,3/19/2023,Suggestion,Resolved,6/10/2023,1
2813,2813,10/21/2023,Suggestion,Pending,1/4/2023,1
2814,2814,12/19/2023,Praise,Resolved,6/15/2023,1
2815,2815,9/21/2023,Praise,Pending,9/20/2023,1
2816,2816,11/13/2023,Suggestion,Resolved,2/10/2023,1
2817,2817,5/11/2023,Praise,Pending,3/13/2023,1
2818,2818,5/17/2023,Complaint,Pending,5/19/2023,-1
2819,2819,9/26/2023,Complaint,Resolved,4/29/2023,1
2820,2820,1/6/2023,Praise,Resolved,1/5/2023,1
2821,2821,5/2/2023,Praise,Pending,3/17/2023,1
2822,2822,2/5/2023,Complaint,Resolved,,1
2823,2823,9/8/2023,Complaint,Resolved,12/6/2023,1
2824,2824,8/18/2023,Praise,Pending,5/23/2023,1
2825,2825,7/16/2023,Complaint,Pending,11/17/2023,1
2826,2826,5/14/2023,Suggestion,Resolved,10/17/2023,1
2827,2827,9/28/2023,Praise,Resolved,3/28/2023,1
2828,2828,10/14/2023,Complaint,Pending,3/31/2023,1
2829,2829,6/13/2023,Praise,Resolved,3/23/2023,1
2830,2830,8/13/2023,Praise,Resolved,7/6/2023,1
2831,2831,5/15/2023,Complaint,Resolved,10/22/2023,1
2832,2832,3/5/2023,Complaint,Pending,3/28/2023,1
2833,2833,5/27/2023,Suggestion,Resolved,3/11/2023,1
2834,2834,2/24/2023,Complaint,Resolved,2/13/2023,1
2835,2835,4/8/2023,Praise,Pending,10/1/2023,-1
2836,2836,11/9/2023,Praise,Resolved,7/31/2023,1
2837,2837,2/20/2023,Praise,Pending,10/27/2023,1
2838,2838,6/13/2023,Praise,Resolved,8/20/2023,1
2839,2839,10/20/2023,Praise,Pending,5/25/2023,1
2840,2840,2/5/2023,Complaint,Resolved,11/7/2023,1
2841,2841,1/5/2023,Complaint,Resolved,,1
2842,2842,12/12/2023,Praise,Pending,6/26/2023,1
2843,2843,11/5/2023,Suggestion,Pending,2/25/2023,1
2844,2844,12/11/2023,Praise,Resolved,11/12/2023,1
2845,2845,10/28/2023,Praise,Resolved,1/3/2023,1
2846,2846,8/29/2023,Suggestion,Pending,10/29/2023,1
2847,2847,8/5/2023,Suggestion,Resolved,,1
2848,2848,10/21/2023,Praise,Pending,10/16/2023,1
2849,2849,1/7/2023,Suggestion,Pending,12/28/2023,1
2850,2850,1/8/2023,Complaint,Resolved,12/3/2023,1
2851,2851,10/13/2023,Praise,Pending,1/26/2023,1
2852,2852,7/31/2023,Praise,Pending,5/21/2023,1
2853,2853,9/8/2023,Suggestion,Resolved,8/3/2023,1
2854,2854,4/15/2023,Complaint,Resolved,10/13/2023,1
2855,2855,8/30/2023,Suggestion,Pending,7/15/2023,1
2856,2856,7/24/2023,Complaint,Pending,7/19/2023,1
2857,2857,7/27/2023,Complaint,Pending,8/11/2023,1
2858,2858,3/22/2023,Praise,Pending,7/7/2023,1
2859,2859,4/30/2023,Complaint,Pending,1/8/2023,1
2860,2860,3/18/2023,Praise,Resolved,3/9/2023,1
2861,2861,4/10/2023,Complaint,Resolved,3/30/2023,1
2862,2862,12/6/2023,Complaint,Resolved,3/20/2023,1
2863,2863,11/28/2023,Suggestion,Pending,10/17/2023,1
2864,2864,10/20/2023,Suggestion,Pending,6/17/2023,-1
2865,2865,3/26/2023,Suggestion,Resolved,6/27/2023,1
2866,2866,1/21/2023,Complaint,Resolved,2/19/2023,1
2867,2867,5/4/2023,Complaint,Resolved,7/29/2023,1
2868,2868,8/15/2023,Suggestion,Resolved,4/21/2023,1
2869,2869,11/22/2023,Complaint,Resolved,9/2/2023,1
2870,2870,4/23/2023,Complaint,Resolved,5/23/2023,1
2871,2871,6/6/2023,Complaint,Pending,1/4/2023,1
2872,2872,5/29/2023,Suggestion,Pending,7/17/2023,1
2873,2873,7/23/2023,Praise,Resolved,10/11/2023,1
2874,2874,2/16/2023,Praise,Pending,2/10/2023,1
2875,2875,9/13/2023,Complaint,Resolved,7/25/2023,1
2876,2876,5/4/2023,Complaint,Resolved,1/5/2023,1
2877,2877,7/9/2023,Suggestion,Pending,5/23/2023,1
2878,2878,5/19/2023,Complaint,Pending,5/4/2023,1
2879,2879,1/13/2023,Complaint,Resolved,2/2/2023,1
2880,2880,9/26/2023,Praise,Resolved,3/10/2023,1
2881,2881,2/11/2023,Suggestion,Pending,2/7/2023,1
2882,2882,5/22/2023,Complaint,Resolved,5/24/2023,1
2883,2883,7/2/2023,Suggestion,Resolved,11/17/2023,1
2884,2884,7/26/2023,Complaint,Pending,3/12/2023,1
2885,2885,2/9/2023,Praise,Pending,7/15/2023,1
2886,2886,5/30/2023,Praise,Resolved,6/25/2023,1
2887,2887,4/20/2023,Praise,Resolved,4/4/2023,1
2888,2888,9/5/2023,Complaint,Pending,7/24/2023,1
2889,2889,9/29/2023,Suggestion,Pending,12/13/2023,1
2890,2890,11/25/2023,Complaint,Resolved,11/5/2023,1
2891,2891,7/20/2023,Praise,Resolved,6/23/2023,1
2892,2892,1/19/2023,Complaint,Resolved,3/17/2023,1
2893,2893,7/23/2023,Suggestion,Pending,9/17/2023,1
2894,2894,5/18/2023,Suggestion,Resolved,9/24/2023,1
2895,2895,9/26/2023,Praise,Pending,8/21/2023,1
2896,2896,5/12/2023,Suggestion,Pending,5/25/2023,1
2897,2897,5/9/2023,Complaint,Pending,5/23/2023,1
2898,2898,12/1/2023,Praise,Resolved,11/23/2023,1
2899,2899,3/7/2023,Complaint,Resolved,7/21/2023,1
2900,2900,11/14/2023,Complaint,Pending,7/2/2023,1
2901,2901,11/8/2023,Suggestion,Resolved,1/31/2023,1
2902,2902,11/2/2023,Complaint,Pending,3/9/2023,1
2903,2903,6/22/2023,Complaint,Resolved,10/25/2023,1
2904,2904,7/8/2023,Praise,Resolved,,1
2905,2905,8/3/2023,Praise,Resolved,1/2/2023,1
2906,2906,2/18/2023,Complaint,Resolved,8/13/2023,-1
2907,2907,2/16/2023,Complaint,Pending,8/26/2023,1
2908,2908,10/24/2023,Complaint,Resolved,6/22/2023,1
2909,2909,1/17/2023,Praise,Resolved,9/20/2023,1
2910,2910,3/18/2023,Complaint,Resolved,5/26/2023,1
2911,2911,11/15/2023,Suggestion,Resolved,4/12/2023,1
2912,2912,3/20/2023,Praise,Resolved,6/14/2023,1
2913,2913,6/30/2023,Praise,Resolved,1/12/2023,1
2914,2914,6/9/2023,Praise,Resolved,9/20/2023,1
2915,2915,4/27/2023,Suggestion,Pending,5/20/2023,1
2916,2916,9/20/2023,Complaint,Pending,3/19/2023,1
2917,2917,6/25/2023,Complaint,Resolved,1/24/2023,1
