customer_id,loan_id,loan_amount,loan_type,interest_rate,loan_term,approval_rejection_date,loan_status
2770,2770,45883.4,Auto,4.11,24,2/15/2020,Closed
2771,2771,41248.57,Auto,8.88,60,8/24/2021,Rejected
2772,2772,14229.29,Personal,3.54,24,12/9/2021,Approved
2773,2773,22132.58,Auto,7.18,24,8/28/2021,Closed
2774,2774,1018.87,Mortgage,6.3,36,6/10/2020,Approved
2775,2775,23118.94,Personal,3.96,36,5/5/2021,Approved
2776,2776,15393.88,Auto,3.29,60,1/30/2020,Approved
2777,2777,6482.91,Personal,8.23,36,9/9/2022,Rejected
2778,2778,42090.8,Personal,5.59,60,4/7/2022,Approved
2779,2779,33998.9,Mortgage,6.5,24,3/28/2020,Approved
2780,2780,49956.07,Auto,9.66,36,3/22/2022,Approved
2781,2781,25421.03,Mortgage,4.58,60,12/11/2022,approved
2782,2782,17204.6,Personal,8.33,60,6/3/2021,Approved
2783,2783,13926.76,Auto,6.75,36,1/31/2021,Closed
2784,2784,22332.69,Personal,6.34,48,7/26/2022,Approved
2785,2785,16183.74,Auto,1.49,36,2/26/2022,Closed
2786,2786,49547.17,Mortgage,9.21,60,4/19/2022,Closed
2787,2787,9956.9,Personal,3.06,48,9/22/2022,Closed
2788,2788,1937.36,Auto,5.26,36,8/21/2021,Approved
2789,2789,7369.98,Mortgage,7.77,24,3/27/2022,Approved
2790,2790,44685.08,Mortgage,5.7,12,7/12/2020,Approved
2791,2791,35002.04,Personal,1.04,36,4/17/2021,Closed
2792,2792,39414.64,Mortgage,9.54,36,6/27/2020,Approved
2793,2793,16703.11,Auto,1.18,12,7/19/2021,Rejected
2794,2794,31512.47,Personal,1.81,48,10/16/2022,Rejected
2795,2795,35687.03,Personal,3.02,12,9/30/2022,Closed
2796,2796,16994.39,Auto,6.39,48,12/28/2021,Rejected
2797,2797,36501.86,Mortgage,9.74,60,11/15/2022,Rejected
2798,2798,31853.28,Auto,9.3,48,4/25/2022,Approved
2799,2799,15515.52,Auto,6.86,24,4/19/2021,approved
2800,2800,3589.94,Personal,7.68,12,2/28/2022,Closed
2801,2801,12655.38,Personal,7.41,24,6/25/2020,Approved
2802,2802,31357.27,Auto,7.18,24,9/12/2021,APPROVED
2803,2803,30352.5,Mortgage,8.31,12,3/5/2021,approved
2804,2804,25874.81,Personal,4.06,48,9/22/2022,Rejected
2805,2805,13322.28,Auto,2.99,24,5/24/2020,APPROVED
2806,2806,22782.3,Personal,4.13,24,5/25/2022,APPROVED
2807,2807,8058.14,Mortgage,1.44,48,8/28/2021,Approved
2808,2808,33456.76,Personal,9.7,24,4/13/2021,Closed
2809,2809,43588.84,Mortgage,7.66,36,7/7/2020,Rejected
2810,2810,₹23720.61,Mortgage,2.92,12,12/20/2022,Closed
2811,2811,11436.88,Auto,3.3,48,2/17/2020,Rejected
2812,2812,41566.43,Auto,9.93,36,1/26/2022,Closed
2813,2813,16340.89,Mortgage,7.91,36,3/24/2022,Approved
2814,2814,30104.41,Personal,4.83,48,4/8/2022,Rejected
2815,2815,4695.65,Auto,2.86,60,2/16/2021,Approved
2816,2816,36178.93,Mortgage,1.36,24,3/3/2020,Rejected
2817,2817,23572.91,Personal,7.02,24,5/16/2022,Rejected
2818,2818,21744.08,Personal,8.02,60,1/3/2022,Closed
2819,2819,46806.99,Auto,1.97,60,2/21/2021,Rejected
2820,2820,25082.99,Personal,1.02,60,12/5/2020,APPROVED
2821,2821,1820.78,Auto,4.22,24,11/25/2020,Rejected
2822,2822,₹48031.22,Personal,7.01,12,10/6/2020,Rejected
2823,2823,1598.43,Personal,9.31,24,4/29/2022,Rejected
2824,2824,27257.6,Mortgage,8.92,12,1/21/2021,Closed
2825,2825,32046.25,Personal,7.2,24,11/17/2022,Closed
2826,2826,44829.72,Personal,8.33,12,8/3/2022,Closed
2827,2827,34281.41,Personal,4.2,12,1/6/2022,Approved
2828,2828,40745.51,Auto,3.21,36,8/2/2022,approved
2829,2829,38726.21,Mortgage,2.12,24,2/9/2022,Approved
2830,2830,11463.21,Mortgage,2.63,12,11/3/2021,Closed
2831,2831,35322.94,Personal,9.67,36,12/28/2021,Approved
2832,2832,32241.53,Mortgage,9.37,24,9/13/2020,approved
2833,2833,12954.57,Personal,1.42,12,1/15/2021,Closed
2834,2834,7288.22,Auto,5.23,36,5/4/2021,Rejected
2835,2835,37830.33,Personal,4.36,60,8/31/2022,Closed
2836,2836,48585.19,Personal,6.87,12,10/10/2021,Approved
2837,2837,37183.85,Personal,3.96,36,12/16/2021,Closed
2838,2838,37723.04,Personal,3.53,12,2/18/2021,Closed
2839,2839,9168.52,Auto,8.28,24,2/12/2022,Closed
2840,2840,13105.71,Mortgage,9.52,36,5/20/2022,Closed
2841,2841,29702.37,Personal,2.83,24,4/25/2020,Rejected
2842,2842,2540.11,Mortgage,3.12,36,5/24/2022,Approved
2843,2843,33728.22,Personal,4.77,12,11/15/2021,Rejected
2844,2844,8095.75,Mortgage,7.36,24,4/9/2020,Approved
2845,2845,21256.42,Auto,2.5,48,5/6/2022,Approved
2846,2846,16689.22,Mortgage,5.21,48,6/28/2020,Rejected
2847,2847,6216.32,Mortgage,8.57,48,4/28/2020,APPROVED
2848,2848,₹29359.8,Auto,3.11,48,9/8/2022,APPROVED
2849,2849,18701.05,Mortgage,1.43,36,3/25/2020,Approved
2850,2850,3155.26,Personal,9.16,24,1/20/2022,approved
2851,2851,22776.58,Personal,8.09,36,5/2/2021,Rejected
2852,2852,29922.68,Auto,7.29,24,8/11/2021,Closed
2853,2853,7390.3,Auto,1.79,48,5/27/2020,Closed
2854,2854,29664.7,Auto,9.09,60,3/14/2020,Closed
2855,2855,15799.18,Personal,3.75,12,12/28/2021,Approved
2856,2856,13722.76,Mortgage,2.9,48,10/12/2021,Approved
2857,2857,₹39978.68,Auto,5.39,48,10/5/2022,Closed
2858,2858,23919.34,Personal,9.31,60,9/24/2022,Closed
2859,2859,19518.23,Mortgage,9.95,36,8/6/2020,Rejected
2860,2860,40838.1,Personal,6.53,36,12/27/2021,Rejected
2861,2861,45606.87,Mortgage,9.6,24,9/3/2020,Closed
2862,2862,₹16439.1,Auto,5.08,12,12/8/2022,approved
2863,2863,3469.51,Auto,1.27,24,6/17/2022,Closed
2864,2864,27495.16,Personal,3.48,48,9/11/2022,Approved
2865,2865,36042.53,Mortgage,3.72,36,5/18/2020,Approved
2866,2866,29801.75,Personal,8.04,48,8/9/2021,Closed
2867,2867,34714.73,Mortgage,2.12,48,8/8/2022,Approved
2868,2868,32689.49,Personal,2.57,36,2/6/2020,Approved
2869,2869,47843.75,Mortgage,6.53,48,10/29/2021,Approved
2870,2870,43429.98,Auto,2.18,48,6/15/2021,Closed
2871,2871,7460.33,Personal,5.46,12,9/18/2021,Rejected
2872,2872,23177.59,Mortgage,1.32,24,11/11/2022,Approved
2873,2873,23283.66,Personal,7.02,12,7/23/2021,approved
2874,2874,23360.35,Personal,9.18,60,9/15/2021,Rejected
2875,2875,46604.49,Mortgage,8.87,12,12/15/2021,Closed
2876,2876,17032.45,Mortgage,1.66,24,2/3/2020,Closed
2877,2877,31099.38,Personal,6.32,12,12/6/2022,Approved
2878,2878,44919.36,Personal,1.93,60,6/17/2022,Closed
2879,2879,3476.39,Mortgage,1.48,48,7/14/2022,Approved
2880,2880,44049.14,Auto,6.49,48,3/1/2022,Rejected
2881,2881,38482.99,Personal,6.15,12,1/10/2022,Rejected
2882,2882,11185.75,Personal,1.84,60,8/20/2022,Approved
2883,2883,16950.05,Mortgage,4.24,24,1/25/2020,Rejected
2884,2884,16218.75,Personal,3.85,60,2/8/2022,Approved
2885,2885,11844.02,Auto,4.08,12,7/4/2020,Approved
2886,2886,32287.55,Personal,4.0,36,8/1/2020,Rejected
2887,2887,49158.59,Personal,8.42,36,12/13/2022,APPROVED
2888,2888,9163.98,Personal,4.18,60,10/17/2021,APPROVED
2889,2889,12377.25,Auto,3.97,12,7/8/2021,Approved
2890,2890,15228.33,Auto,1.27,60,11/14/2021,Rejected
2891,2891,46940.98,Auto,8.11,12,1/16/2020,Rejected
2892,2892,31665.26,Mortgage,6.94,24,12/19/2021,Rejected
2893,2893,11420.75,Mortgage,4.07,36,6/2/2021,Closed
2894,2894,40395.46,Auto,5.07,48,5/14/2020,Rejected
2895,2895,46220.76,Mortgage,8.15,36,3/1/2020,APPROVED
2896,2896,20768.67,Mortgage,4.1,48,12/2/2021,Approved
2897,2897,9468.03,Personal,5.26,12,11/13/2020,Rejected
2898,2898,16185.91,Mortgage,1.18,48,9/25/2020,Closed
2899,2899,11638.62,Mortgage,9.26,24,11/10/2020,Approved
2900,2900,10869.92,Personal,4.34,12,7/29/2020,Rejected
2901,2901,9368.65,Personal,3.67,36,11/6/2022,Approved
2902,2902,43926.34,Mortgage,6.48,36,7/1/2022,Closed
2903,2903,5208.51,Personal,5.74,60,9/11/2020,Closed
2904,2904,21254.13,Auto,4.61,48,1/30/2022,Closed
2905,2905,1722.02,Personal,9.3,12,3/16/2021,Rejected
2906,2906,15376.37,Mortgage,4.27,48,10/18/2022,Rejected
2907,2907,35639.82,Mortgage,9.99,24,2/19/2022,Closed
2908,2908,10938.95,Auto,8.1,24,7/15/2020,Closed
2909,2909,49937.75,Mortgage,9.13,60,8/13/2020,Rejected
2910,2910,3366.66,Personal,3.54,12,11/8/2022,Rejected
2911,2911,7687.7,Auto,1.63,12,4/29/2020,Closed
2912,2912,₹39557.17,Mortgage,4.77,48,7/19/2021,Closed
2913,2913,48823.92,Personal,3.82,60,3/28/2021,Approved
2914,2914,47746.64,Personal,1.55,36,3/20/2021,Approved
2915,2915,40113.59,Mortgage,1.64,12,9/16/2022,Rejected
2916,2916,48676.34,Mortgage,2.57,12,8/2/2022,Closed
2917,2917,42198.93,Mortgage,4.4,12,8/12/2022,Rejected
2918,2918,3843.22,Mortgage,9.42,60,11/12/2022,Approved
2919,2919,42436.07,Personal,6.92,24,5/1/2020,Rejected
2920,2920,₹24705.22,Mortgage,4.59,36,1/26/2022,Rejected
2921,2921,23380.91,Personal,8.19,24,6/15/2022,Rejected
2922,2922,1123.84,Personal,6.12,48,4/16/2020,Rejected
2923,2923,₹31392.6,Personal,4.76,12,8/3/2021,Closed
2924,2924,33908.82,Mortgage,2.3,48,10/30/2020,Closed
2925,2925,39745.06,Personal,9.34,48,8/25/2020,approved
2926,2926,₹16971.7,Auto,6.61,12,7/27/2022,Approved
2927,2927,7278.55,Mortgage,4.95,60,9/26/2020,Closed
2928,2928,22552.67,Auto,4.94,48,7/2/2020,Rejected
2929,2929,18752.11,Mortgage,7.89,60,3/17/2020,Closed
2930,2930,37903.53,Mortgage,2.62,24,1/5/2022,Rejected
2931,2931,12242.5,Auto,4.76,36,6/26/2020,Closed
2932,2932,7770.38,Mortgage,1.57,36,7/8/2020,Closed
2933,2933,22569.09,Mortgage,1.72,36,8/4/2022,Rejected
2934,2934,31771.49,Personal,5.74,36,6/4/2022,Closed
2935,2935,14768.88,Mortgage,4.43,60,4/14/2020,Closed
2936,2936,6607.22,Auto,7.48,24,9/3/2022,Rejected
2937,2937,22516.7,Auto,9.88,60,2/17/2021,Rejected
2938,2938,48131.99,Mortgage,8.73,48,3/4/2022,Rejected
2939,2939,48398.41,Personal,4.98,12,9/13/2021,Rejected
2940,2940,35725.6,Auto,4.4,48,10/12/2021,Approved
2941,2941,39080.52,Mortgage,6.27,60,6/17/2022,APPROVED
2942,2942,10972.0,Mortgage,1.82,48,11/24/2021,Rejected
2943,2943,19358.04,Auto,9.89,48,12/14/2022,Rejected
2944,2944,30632.95,Personal,9.83,48,4/11/2022,Approved
2945,2945,37770.41,Personal,9.31,24,5/5/2022,Closed
2946,2946,9164.62,Auto,6.96,24,8/7/2021,Approved
2947,2947,23423.79,Auto,5.53,12,7/12/2021,Rejected
2948,2948,8974.96,Auto,7.36,36,3/26/2020,Closed
2949,2949,32034.57,Auto,3.83,60,12/3/2022,Closed
2950,2950,38835.95,Personal,8.67,60,10/8/2021,Closed
2951,2951,41832.12,Auto,2.21,24,2/2/2022,Closed
2952,2952,36885.89,Personal,8.23,24,2/4/2022,Rejected
2953,2953,8798.11,Personal,8.81,12,2/6/2020,Approved
2954,2954,41592.18,Personal,2.53,60,4/9/2020,Closed
2955,2955,₹17386.28,Mortgage,5.31,60,8/3/2021,Approved
2956,2956,₹41952.55,Mortgage,9.02,12,3/1/2022,Approved
2957,2957,13294.13,Mortgage,9.63,12,10/24/2020,Approved
2958,2958,24309.46,Auto,8.3,48,9/27/2020,Closed
2959,2959,29252.01,Mortgage,9.47,12,4/23/2020,Rejected
2960,2960,2701.36,Mortgage,9.43,48,1/18/2020,Closed
2961,2961,45281.03,Auto,9.82,60,6/16/2020,Approved
2962,2962,26065.62,Mortgage,4.72,48,1/18/2020,approved
2963,2963,10410.05,Personal,3.58,36,7/25/2020,Approved
2964,2964,8879.78,Personal,6.7,24,9/10/2020,approved
2965,2965,34640.86,Auto,2.7,48,9/14/2021,Rejected
2966,2966,₹5004.92,Auto,6.01,36,4/4/2021,Closed
2967,2967,22551.26,Personal,6.21,12,12/5/2021,Approved
2968,2968,₹27473.55,Auto,8.26,12,9/21/2022,Rejected
2969,2969,12423.42,Auto,4.26,12,6/9/2022,Rejected
2970,2970,7330.79,Auto,6.42,12,6/27/2021,Closed
2971,2971,25044.62,Auto,9.13,36,12/22/2022,Approved
2972,2972,17676.06,Personal,4.8,24,1/28/2021,Rejected
2973,2973,7871.84,Auto,6.15,48,12/27/2021,Closed
2974,2974,11308.31,Mortgage,8.09,24,3/31/2020,Closed
2975,2975,24076.04,Auto,3.25,48,2/7/2022,APPROVED
2976,2976,7519.47,Auto,1.93,24,8/31/2021,Rejected
2977,2977,46869.85,Personal,7.14,36,9/6/2021,Approved
2978,2978,38997.34,Mortgage,4.33,36,6/14/2021,Closed
2979,2979,16952.33,Auto,4.43,12,6/4/2022,Closed
2980,2980,13659.43,Auto,9.37,60,10/31/2022,Approved
2981,2981,43840.48,Personal,4.67,36,4/15/2022,approved
2982,2982,21919.47,Auto,9.58,36,1/15/2021,Closed
2983,2983,₹43273.17,Auto,1.96,12,4/14/2022,Closed
2984,2984,37380.36,Auto,4.09,60,7/21/2020,Approved
2985,2985,5513.78,Personal,7.24,36,6/23/2022,Rejected
2986,2986,40866.59,Auto,2.13,36,10/21/2020,Closed
2987,2987,27454.17,Mortgage,4.48,24,2/21/2022,Rejected
2988,2988,34202.41,Auto,8.67,48,9/8/2021,Closed
2989,2989,11731.22,Personal,7.86,48,5/27/2021,Closed
2990,2990,1013.26,Mortgage,3.54,24,1/31/2022,Rejected
2991,2991,17350.72,Personal,4.21,48,11/12/2022,Approved
2992,2992,10340.74,Auto,5.55,12,6/4/2021,Approved
2993,2993,22325.61,Auto,7.58,60,7/19/2021,Closed
2994,2994,5453.99,Personal,2.37,36,1/21/2021,Rejected
2995,2995,44857.27,Auto,5.75,48,10/20/2022,Rejected
2996,2996,6817.47,Mortgage,1.66,36,9/13/2020,Rejected
2997,2997,38445.06,Personal,4.58,24,8/12/2020,Closed
2998,2998,47026.9,Auto,2.72,24,8/9/2021,Closed
2999,2999,8263.19,Mortgage,3.78,48,7/26/2020,Rejected
3000,3000,17977.36,Auto,3.98,24,11/5/2022,Rejected
3001,3001,36822.06,Auto,7.93,48,5/22/2022,Rejected
3002,3002,36008.64,Personal,3.39,12,12/21/2021,Rejected
3003,3003,2832.36,Mortgage,6.97,48,6/24/2020,Closed
3004,3004,4464.01,Mortgage,5.8,24,3/7/2021,Approved
3005,3005,6886.84,Mortgage,8.24,12,9/24/2020,Approved
3006,3006,28833.07,Auto,3.89,12,2/22/2021,Approved
3007,3007,3697.11,Auto,9.95,48,10/18/2021,Approved
3008,3008,29832.09,Personal,3.66,36,2/5/2022,Approved
3009,3009,17780.64,Personal,6.22,36,5/26/2021,APPROVED
3010,3010,33801.11,Auto,6.69,24,10/3/2022,Rejected
3011,3011,39320.07,Auto,5.84,48,6/5/2020,Rejected
3012,3012,39778.57,Mortgage,8.73,36,7/13/2020,Approved
3013,3013,2844.11,Auto,2.02,48,1/8/2022,Approved
3014,3014,47412.57,Mortgage,6.38,36,7/4/2020,Closed
3015,3015,29745.67,Personal,5.56,12,10/12/2022,Closed
3016,3016,44889.26,Auto,4.75,48,10/11/2022,Closed
3017,3017,31142.11,Auto,4.12,36,5/16/2022,Approved
3018,3018,24721.73,Mortgage,2.38,60,8/29/2021,Closed
3019,3019,36756.7,Personal,6.85,24,11/28/2020,Closed
3020,3020,11751.64,Auto,2.06,24,8/11/2020,Approved
3021,3021,6058.08,Mortgage,8.46,48,12/22/2022,Approved
3022,3022,5434.41,Auto,5.03,60,8/23/2020,APPROVED
3023,3023,42607.67,Personal,6.45,12,6/24/2022,Rejected
3024,3024,45709.79,Mortgage,1.7,24,6/14/2022,Approved
3025,3025,40906.29,Mortgage,1.84,48,12/31/2020,APPROVED
3026,3026,45317.25,Mortgage,3.12,24,12/1/2020,Approved
3027,3027,₹49254.01,Personal,8.02,48,8/30/2020,Rejected
3028,3028,26776.89,Mortgage,5.37,60,3/12/2021,Rejected
3029,3029,8540.15,Personal,3.8,36,7/14/2021,Closed
3030,3030,30788.4,Auto,8.65,36,3/20/2020,Rejected
3031,3031,18340.77,Auto,2.73,36,2/26/2020,Closed
3032,3032,17975.98,Mortgage,3.34,36,9/16/2022,Rejected
3033,3033,36662.6,Auto,7.99,12,8/23/2021,Rejected
3034,3034,5441.88,Auto,1.24,48,11/18/2021,Approved
3035,3035,2839.04,Auto,2.98,12,6/4/2022,Rejected
3036,3036,₹35068.45,Mortgage,5.69,36,2/1/2022,Rejected
3037,3037,13775.76,Mortgage,9.24,36,9/17/2021,Approved
3038,3038,19889.56,Personal,3.39,60,9/6/2021,Approved
3039,3039,16074.02,Auto,2.92,24,2/18/2022,Rejected
3040,3040,31127.22,Personal,9.77,36,5/22/2020,APPROVED
3041,3041,8571.26,Personal,5.72,12,8/13/2021,Rejected
3042,3042,36308.81,Auto,1.56,12,10/1/2020,Rejected
3043,3043,46321.42,Personal,3.49,12,3/12/2021,Rejected
3044,3044,41969.33,Mortgage,5.8,60,10/30/2021,Approved
3045,3045,45444.81,Auto,1.65,12,12/2/2021,Approved
3046,3046,46916.47,Auto,7.23,48,9/21/2021,Rejected
3047,3047,19244.37,Auto,5.7,48,1/6/2022,Approved
3048,3048,39991.27,Mortgage,7.39,60,6/12/2022,Closed
3049,3049,25246.46,Personal,4.08,48,4/19/2020,Approved
3050,3050,14218.89,Mortgage,4.78,60,4/30/2022,APPROVED
3051,3051,₹37597.22,Personal,9.35,60,3/18/2022,Approved
3052,3052,12962.3,Mortgage,2.9,60,10/18/2020,Closed
3053,3053,6371.41,Mortgage,1.36,48,9/20/2022,Rejected
3054,3054,35526.36,Auto,9.84,36,3/30/2021,Rejected
3055,3055,15090.2,Mortgage,1.07,48,12/19/2020,Closed
3056,3056,15990.02,Mortgage,8.99,60,11/28/2021,Approved
3057,3057,44175.02,Personal,8.43,24,10/21/2020,Approved
3058,3058,7641.42,Personal,5.39,48,9/13/2021,Approved
3059,3059,38477.45,Mortgage,7.35,24,12/7/2020,Closed
3060,3060,19924.41,Auto,1.95,48,2/28/2021,Approved
3061,3061,44757.51,Auto,7.87,60,1/13/2022,Closed
3062,3062,22576.87,Personal,8.05,48,3/12/2021,Approved
3063,3063,₹21042.12,Personal,1.46,12,6/25/2021,Rejected
3064,3064,22063.44,Auto,5.48,12,11/6/2020,Approved
3065,3065,42046.83,Personal,9.53,60,4/8/2022,Closed
3066,3066,1515.0,Personal,9.56,36,4/1/2021,Rejected
3067,3067,35538.29,Personal,9.86,24,3/14/2022,Rejected
3068,3068,11056.78,Auto,6.91,48,1/31/2021,Rejected
3069,3069,₹44224.15,Auto,2.27,60,8/24/2021,Closed
3070,3070,19420.41,Mortgage,4.72,24,10/18/2020,Approved
3071,3071,17608.82,Personal,7.54,48,8/14/2021,Approved
3072,3072,₹35918.59,Mortgage,3.55,48,2/21/2022,Closed
3073,3073,36400.0,Mortgage,8.29,36,2/24/2020,Approved
3074,3074,32051.84,Mortgage,8.75,24,5/3/2022,Closed
3075,3075,17160.6,Personal,7.87,48,8/13/2021,Approved
3076,3076,30907.3,Auto,4.08,36,9/16/2020,Rejected
3077,3077,3659.03,Personal,7.67,12,6/30/2022,Rejected
3078,3078,47803.81,Auto,1.65,36,1/14/2022,Closed
3079,3079,23182.88,Personal,4.02,24,9/26/2021,APPROVED
3080,3080,15919.41,Auto,7.89,36,6/6/2021,Closed
3081,3081,43178.17,Mortgage,8.15,12,9/18/2022,Rejected
3082,3082,16884.43,Personal,3.87,12,11/11/2022,Approved
3083,3083,49861.5,Auto,9.64,24,7/11/2020,Closed
3084,3084,34839.38,Mortgage,3.46,60,12/13/2022,Closed
3085,3085,32829.32,Mortgage,6.94,36,5/7/2022,Rejected
3086,3086,8440.97,Mortgage,8.91,24,5/29/2021,Rejected
3087,3087,30883.27,Mortgage,5.96,48,6/7/2021,Closed
3088,3088,8601.12,Auto,4.71,36,12/6/2021,Rejected
3089,3089,39396.6,Auto,2.9,12,1/8/2020,approved
3090,3090,7781.72,Mortgage,2.77,36,6/18/2022,Approved
3091,3091,₹18582.8,Mortgage,2.43,24,10/26/2020,Approved
3092,3092,24359.91,Mortgage,4.99,60,12/5/2021,Closed
3093,3093,40454.48,Mortgage,5.93,60,6/20/2022,Rejected
3094,3094,32005.25,Mortgage,8.55,48,8/15/2022,Approved
3095,3095,₹37650.4,Personal,2.96,24,10/22/2020,Approved
3096,3096,12954.73,Auto,7.8,36,12/7/2020,Closed
3097,3097,12625.91,Auto,7.25,12,6/30/2021,Rejected
3098,3098,19650.38,Personal,6.71,36,3/28/2022,Rejected
3099,3099,1915.36,Auto,4.05,36,11/17/2020,Closed
3100,3100,41704.5,Mortgage,3.86,12,9/29/2021,Closed
3101,3101,19128.46,Auto,7.83,48,11/7/2022,Approved
3102,3102,4310.13,Mortgage,3.47,60,8/26/2022,Approved
3103,3103,43738.56,Auto,3.97,60,8/4/2021,Closed
3104,3104,48423.49,Personal,9.69,36,2/3/2020,Closed
3105,3105,32682.64,Auto,9.99,24,11/1/2022,Closed
3106,3106,18472.83,Mortgage,1.02,60,10/3/2020,Rejected
3107,3107,21274.09,Personal,7.18,48,2/29/2020,Rejected
3108,3108,13551.63,Mortgage,5.82,48,10/1/2021,APPROVED
3109,3109,35852.49,Auto,5.14,12,2/8/2021,Approved
3110,3110,18447.53,Personal,3.48,24,3/1/2020,Closed
3111,3111,2591.71,Mortgage,5.56,60,10/25/2020,Closed
3112,3112,3261.95,Auto,5.11,24,1/16/2020,Closed
3113,3113,31122.73,Personal,4.61,60,1/11/2020,Approved
3114,3114,15228.82,Auto,8.65,12,2/3/2021,Approved
3115,3115,9260.99,Personal,3.44,24,6/9/2020,Approved
3116,3116,28065.89,Auto,6.38,24,3/26/2020,Closed
3117,3117,14643.39,Personal,8.78,60,6/9/2020,Approved
3118,3118,4593.43,Mortgage,9.81,36,9/4/2021,Approved
3119,3119,10485.54,Auto,6.42,60,5/18/2021,Rejected
3120,3120,39117.43,Auto,5.68,24,9/1/2021,Rejected
3121,3121,42748.56,Auto,8.56,12,11/16/2020,Closed
3122,3122,43735.23,Personal,2.7,12,9/3/2022,Rejected
3123,3123,27206.81,Personal,6.67,36,1/1/2022,Approved
3124,3124,47596.61,Auto,1.58,36,4/9/2020,Approved
3125,3125,8431.77,Personal,6.94,24,9/5/2022,Rejected
3126,3126,34239.45,Mortgage,8.16,36,11/7/2020,Rejected
3127,3127,35508.82,Auto,1.57,12,4/24/2021,Rejected
3128,3128,3606.08,Mortgage,8.64,24,4/4/2021,Approved
3129,3129,14839.93,Auto,2.11,36,9/3/2020,Approved
3130,3130,47503.36,Auto,2.58,12,8/10/2020,Closed
3131,3131,38192.42,Auto,8.53,36,2/5/2020,Rejected
3132,3132,3680.0,Mortgage,2.12,12,9/18/2022,Closed
3133,3133,27498.9,Personal,7.06,24,6/27/2021,Closed
3134,3134,32782.49,Mortgage,3.65,12,9/2/2022,Approved
3135,3135,48681.09,Mortgage,3.24,48,5/27/2021,Rejected
3136,3136,36105.27,Mortgage,6.85,60,5/9/2021,Closed
3137,3137,32294.04,Auto,1.96,12,3/30/2022,Closed
3138,3138,45517.85,Personal,6.17,48,10/7/2022,Rejected
3139,3139,33385.93,Personal,9.32,36,3/15/2020,Closed
3140,3140,46673.98,Personal,8.66,60,11/15/2020,Approved
3141,3141,25146.03,Personal,8.66,12,5/4/2020,Rejected
3142,3142,36209.69,Mortgage,3.73,12,4/27/2021,Rejected
3143,3143,31955.98,Personal,7.31,24,12/11/2022,Rejected
3144,3144,28073.78,Mortgage,8.02,12,3/5/2021,APPROVED
3145,3145,16880.63,Mortgage,9.11,60,7/23/2020,Closed
3146,3146,45285.14,Personal,3.38,36,7/13/2020,approved
3147,3147,14232.19,Personal,7.85,24,10/2/2020,Closed
3148,3148,8810.08,Mortgage,3.09,60,12/27/2022,Approved
3149,3149,35890.46,Personal,1.25,12,2/10/2020,Approved
3150,3150,27781.09,Auto,5.34,60,2/4/2022,Rejected
3151,3151,13880.17,Personal,7.89,60,3/27/2022,APPROVED
3152,3152,43645.08,Personal,2.93,36,3/11/2020,Rejected
3153,3153,15024.15,Auto,1.44,12,10/29/2020,Closed
3154,3154,4125.32,Personal,4.36,48,7/11/2021,Rejected
3155,3155,1752.97,Personal,2.83,24,2/10/2020,Approved
3156,3156,₹46219.9,Personal,4.44,36,5/6/2021,Approved
3157,3157,20706.73,Personal,9.29,24,7/23/2020,Rejected
3158,3158,11460.96,Personal,7.7,12,11/16/2021,Closed
3159,3159,28787.97,Personal,4.36,24,1/30/2020,Closed
3160,3160,24906.4,Auto,3.93,60,4/12/2020,Rejected
3161,3161,49992.29,Personal,9.29,60,2/8/2022,Closed
3162,3162,44536.74,Auto,9.0,60,2/27/2020,APPROVED
3163,3163,14284.01,Mortgage,6.44,48,5/30/2021,Closed
3164,3164,35187.76,Mortgage,4.22,60,3/31/2021,Rejected
3165,3165,19971.56,Auto,8.13,60,2/6/2021,Rejected
3166,3166,18857.45,Personal,6.97,12,8/19/2021,Approved
3167,3167,18988.26,Auto,6.08,60,11/3/2022,Approved
3168,3168,32323.5,Auto,7.65,48,6/15/2022,Approved
3169,3169,27361.21,Auto,2.21,48,7/29/2020,Rejected
3170,3170,37997.45,Auto,9.37,36,5/4/2021,Rejected
3171,3171,8496.31,Auto,9.76,48,1/13/2021,Rejected
3172,3172,21845.93,Personal,4.19,60,8/8/2021,Rejected
3173,3173,43155.83,Mortgage,9.52,24,3/6/2020,Rejected
3174,3174,1155.06,Auto,8.16,36,7/30/2021,Closed
3175,3175,31551.12,Personal,9.47,48,1/26/2021,Approved
3176,3176,39501.11,Auto,9.26,36,2/15/2022,Rejected
3177,3177,₹19808.87,Auto,2.81,12,11/28/2022,Approved
3178,3178,44297.18,Auto,3.34,60,12/23/2022,Rejected
3179,3179,37048.89,Mortgage,3.35,60,1/15/2022,Approved
3180,3180,30696.36,Personal,1.85,36,7/28/2020,Rejected
3181,3181,10717.8,Personal,4.58,48,6/29/2022,Rejected
3182,3182,33835.09,Auto,4.26,24,4/27/2022,APPROVED
3183,3183,41854.58,Personal,4.1,48,5/2/2022,Closed
3184,3184,36765.54,Mortgage,4.14,36,8/26/2020,Rejected
3185,3185,29167.99,Auto,1.56,48,7/9/2022,approved
3186,3186,36014.27,Auto,2.67,36,5/17/2021,Closed
3187,3187,48867.54,Auto,3.66,60,5/9/2021,Approved
3188,3188,1529.41,Auto,9.0,60,6/30/2022,Rejected
3189,3189,33532.5,Auto,9.34,60,8/7/2021,Approved
3190,3190,39856.64,Personal,3.57,36,10/30/2020,Rejected
