customer_id,account_type,account_balance,date_of_account_opening,last_transaction_date,branch_id
2573,Savings,6486.54,8/24/2002,9/1/2023,44
2574,Savings,2750.58,12/19/2015,9/6/2023,14
2575,Current,9029.19,11/6/2001,8/29/2023,52
2576,Savings,732.09,12/27/2008,4/28/2023,32
2577,Savings,8111.14,7/10/2016,6/13/2023,75
2578,Savings,3984.04,6/29/2000,10/18/2023,32
2579,Savings,8585.89,12/26/2000,6/20/2023,75
2580,SAVINGS,8169.71,10/7/2006,1/5/2023,84
2581,Savings,2469.0,4/22/2017,9/17/2023,57
2582,Current,600.62,6/16/2019,2/27/2023,52
2583,Current,6985.66,8/29/2011,7/19/2023,34
2584,Savings,2123.51,1/29/2005,12/29/2023,61
2585,Current,9312.02,5/7/2001,5/18/2023,62
2586,Current,₹765.58,1/3/2005,11/14/2023,86
2587,saving,3307.4,3/23/2019,8/25/2023,87
2588,Savings,225.23,4/15/2001,5/28/2023,93
2589,Savings,3238.49,10/12/2003,10/15/2023,76
2590,Current,5458.46,4/17/2013,10/31/2023,31
2591,Current,6583.14,3/17/2007,8/7/2023,29
2592,Current,7291.69,2/12/2009,6/26/2023,31
2593,Current,8351.16,10/31/2018,10/9/2023,12
2594,Current,1196.76,1/6/2009,6/12/2023,35
2595,Current,7642.54,11/5/2002,10/11/2023,57
2596,SAVINGS,2855.85,8/4/2010,11/17/2023,41
2597,Current,1468.64,7/28/2007,7/5/2023,27
2598,Savings,2729.99,9/3/2001,1/6/2023,15
2599,Current,₹8594.13,6/12/2019,2/19/2023,94
2600,Current,6311.18,5/7/2018,11/1/2023,71
2601,Current,6014.08,2/23/2011,2/15/2023,36
2602,Savings,5887.91,9/15/2022,8/5/2023,24
2603,Savings,4145.41,7/11/2008,7/28/2023,82
2604,saving,4228.35,5/9/2004,12/12/2023,24
2605,Savings,1568.41,10/7/2020,4/6/2023,96
2606,Savings,3392.87,6/26/2006,1/25/2023,76
2607,Savings,5169.12,5/5/2012,12/18/2023,28
2608,SAVINGS,₹6099.58,1/24/2005,5/5/2023,75
2609,Current,₹809.22,11/15/2018,12/27/2023,3
2610,Current,3404.72,3/20/2001,3/4/2023,3
2611,Savings,3460.27,1/28/2005,12/5/2023,29
2612,SAVINGS,5199.19,8/16/2004,11/18/2023,32
2613,Current,7129.34,12/17/2001,6/12/2023,54
2614,Current,6388.8,10/1/2014,12/2/2023,38
2615,Savings,5751.76,1/31/2021,10/16/2023,95
2616,Current,2985.04,1/25/2012,8/31/2023,56
2617,Current,8406.66,3/25/2011,11/2/2023,65
2618,Current,7874.4,2/8/2007,6/1/2023,21
2619,Current,1917.77,12/6/2015,4/5/2023,41
2620,Savings,6585.8,3/3/2007,12/3/2023,20
2621,Current,9075.88,9/21/2009,4/7/2023,60
2622,Current,4412.45,11/13/2021,10/20/2023,75
2623,Savings,9255.22,4/29/2000,12/22/2023,59
2624,Savings,317.44,11/7/2013,3/4/2023,74
2625,Current,5210.78,5/24/2002,9/5/2023,55
2626,Current,2637.07,3/13/2008,11/15/2023,3
2627,Savings,₹2695.36,5/20/2016,10/2/2023,14
2628,Current,8787.72,12/30/2009,2/8/2023,45
2629,Savings,3183.84,11/3/2015,4/14/2023,95
2630,saving,330.98,8/13/2003,3/24/2023,99
2631,Current,5442.92,1/3/2011,7/19/2023,60
2632,Current,9711.54,4/29/2007,4/15/2023,49
2633,Current,883.05,4/15/2007,6/28/2023,9
2634,SAVINGS,2934.37,3/19/2015,3/1/2023,54
2635,Current,4748.08,11/30/2020,9/13/2023,70
2636,Savings,8321.75,10/1/2000,12/4/2023,93
2637,Savings,2762.06,8/2/2008,7/25/2023,52
2638,Current,3502.48,3/9/2000,7/29/2023,63
2639,Savings,3906.5,8/6/2007,8/17/2023,52
2640,Savings,3858.38,1/22/2012,12/14/2023,22
2641,Savings,2083.42,1/3/2006,5/2/2023,55
2642,Current,₹9165.09,9/11/2011,5/4/2023,3
2643,Savings,7949.81,4/30/2009,12/19/2023,2
2644,Savings,9758.86,10/9/2018,5/15/2023,59
2645,Savings,3772.84,10/7/2015,7/7/2023,28
2646,Current,548.42,3/30/2003,5/13/2023,37
2647,Current,1243.46,8/17/2000,4/1/2023,69
2648,Savings,3639.09,6/8/2019,4/12/2023,9
2649,Current,9119.53,9/8/2015,6/10/2023,62
2650,Current,9812.74,11/28/2010,12/23/2023,32
2651,Current,8237.77,5/16/2010,5/5/2023,81
2652,saving,2460.41,4/1/2016,10/20/2023,75
2653,Savings,6631.02,5/8/2005,5/23/2023,35
2654,Current,6006.41,11/22/2002,9/30/2023,47
2655,Savings,8250.2,3/25/2007,2/6/2023,18
2656,Savings,5146.52,12/24/2007,9/16/2023,36
2657,Current,3249.49,9/1/2009,6/3/2023,19
2658,Current,290.85,5/28/2001,4/14/2023,25
2659,Current,7970.76,2/14/2012,5/1/2023,46
2660,Savings,5349.46,6/16/2001,10/28/2023,60
2661,Current,5388.46,10/1/2010,5/14/2023,95
2662,Current,9574.92,12/21/2007,4/9/2023,23
2663,Current,4913.65,12/12/2008,8/4/2023,78
2664,Savings,3226.43,7/1/2003,8/31/2023,27
2665,Current,3464.4,5/16/2002,8/19/2023,35
2666,Savings,216.29,9/16/2021,8/14/2023,77
2667,SAVINGS,1311.28,8/24/2015,1/13/2023,55
2668,Current,533.71,11/25/2017,11/9/2023,36
2669,Current,2508.28,11/18/2015,8/23/2023,88
2670,Current,740.06,1/30/2014,11/25/2023,97
2671,saving,3378.05,11/26/2005,3/24/2023,71
2672,Savings,1348.68,1/1/2019,8/31/2023,9
2673,Savings,9187.4,8/11/2005,8/12/2023,21
2674,Savings,9390.0,9/14/2007,12/7/2023,32
2675,Current,6074.22,2/8/2003,8/12/2023,66
2676,Savings,8074.33,3/24/2021,7/4/2023,44
2677,Current,6804.39,1/10/2017,6/23/2023,89
2678,Savings,8129.98,5/30/2005,9/25/2023,65
2679,saving,6434.09,4/1/2008,4/7/2023,75
2680,Current,4358.92,8/23/2013,11/17/2023,80
2681,Current,8750.17,10/12/2017,11/1/2023,87
2682,Current,4436.86,3/17/2016,5/7/2023,15
2683,Savings,4022.5,6/27/2006,8/3/2023,27
2684,Savings,6281.39,7/25/2000,1/28/2023,16
2685,Current,9385.52,5/23/2011,2/19/2023,46
2686,Savings,4477.81,12/16/2017,9/25/2023,97
2687,Current,5791.95,10/19/2002,3/24/2023,72
2688,Current,4974.09,4/5/2021,9/1/2023,48
2689,Current,9106.36,11/29/2006,8/13/2023,65
2690,Savings,6799.78,5/24/2012,1/18/2023,19
2691,Current,₹4253.93,1/6/2012,8/14/2023,90
2692,Current,6108.34,6/20/2017,12/29/2023,37
2693,Current,1644.99,8/2/2018,4/21/2023,58
2694,Savings,3485.24,1/15/2005,11/20/2023,55
2695,SAVINGS,7388.19,1/2/2016,3/17/2023,53
2696,Current,5667.7,1/1/2022,1/23/2023,47
2697,Savings,3211.3,12/22/2017,6/5/2023,3
2698,Savings,3686.75,5/22/2012,7/22/2023,88
2699,Savings,₹8116.85,3/7/2012,8/8/2023,86
2700,Savings,5454.74,1/6/2012,2/9/2023,62
2701,Savings,2463.68,10/13/2007,4/8/2023,1
2702,Savings,3038.45,2/23/2015,10/31/2023,39
2703,Savings,4732.05,4/3/2012,6/11/2023,73
2704,Current,7652.09,7/25/2014,8/1/2023,33
2705,Savings,9974.66,8/12/2000,4/2/2023,23
2706,Current,1939.03,1/18/2013,7/9/2023,34
2707,Current,7573.8,10/27/2014,6/11/2023,49
2708,Savings,6210.47,4/9/2007,2/26/2023,49
2709,Current,5358.81,10/15/2014,8/21/2023,99
2710,Current,₹9667.92,2/25/2008,1/29/2023,49
2711,Current,3295.26,3/11/2002,12/12/2023,10
2712,Current,1852.08,11/17/2006,7/24/2023,96
2713,Savings,8788.21,9/19/2002,5/4/2023,66
2714,Savings,780.02,2/16/2017,12/20/2023,71
2715,Current,8189.48,6/28/2020,1/8/2023,88
2716,SAVINGS,5933.44,7/18/2005,12/15/2023,67
2717,Current,1723.64,11/9/2004,4/17/2023,76
2718,Savings,2350.89,1/29/2013,12/26/2023,39
2719,Current,1642.82,11/30/2008,4/2/2023,42
2720,Savings,7211.55,12/22/2005,6/7/2023,91
2721,Savings,1558.38,5/15/2011,12/9/2023,1
2722,Current,6845.57,9/11/2013,12/15/2023,46
2723,Current,1368.69,7/23/2016,3/25/2023,36
2724,Savings,8042.44,11/24/2001,12/3/2023,96
2725,Current,9202.96,9/27/2021,2/8/2023,91
2726,Current,₹5637.19,8/30/2019,2/2/2023,44
2727,SAVINGS,9665.22,1/25/2008,11/30/2023,31
2728,Savings,3964.76,10/20/2002,10/14/2023,97
2729,Current,2521.56,7/2/2022,7/27/2023,58
2730,Savings,1855.24,2/10/2002,10/4/2023,96
2731,Current,₹4841.74,1/25/2015,6/27/2023,4
2732,Savings,1394.39,4/5/2022,7/7/2023,53
2733,Savings,8770.33,9/11/2017,8/3/2023,89
2734,Current,7869.18,10/24/2011,12/12/2023,93
2735,Savings,5664.97,5/31/2010,7/20/2023,57
2736,Current,7242.48,2/20/2005,11/10/2023,73
2737,Current,594.9,4/8/2003,6/21/2023,78
2738,Current,2114.83,6/3/2004,7/26/2023,50
2739,Current,6250.0,10/2/2006,10/15/2023,5
2740,Current,4826.95,9/22/2008,2/28/2023,52
2741,Current,6085.77,6/24/2018,12/25/2023,17
2742,Savings,980.79,6/21/2005,8/24/2023,32
2743,Savings,6558.98,10/20/2014,3/22/2023,6
2744,Current,8055.8,4/14/2021,6/26/2023,69
2745,Savings,5508.12,11/13/2006,11/13/2023,93
2746,Current,3638.33,9/29/2002,2/9/2023,92
2747,Current,1829.01,5/28/2000,3/23/2023,61
2748,Savings,2727.01,3/16/2005,6/11/2023,10
2749,Savings,5273.08,1/11/2016,4/23/2023,23
2750,Current,2629.63,10/6/2004,3/30/2023,53
2751,Current,₹7801.66,8/28/2011,1/12/2023,61
2752,Current,1404.24,8/20/2016,12/29/2023,19
2753,Current,5212.6,4/11/2008,9/22/2023,4
2754,Savings,5010.07,4/9/2015,8/20/2023,46
2755,Savings,1475.03,12/7/2015,3/30/2023,32
2756,Current,9950.38,10/27/2020,8/4/2023,84
2757,Savings,8249.04,1/21/2022,2/18/2023,46
2758,Savings,3926.67,12/1/2001,9/27/2023,62
2759,Savings,6880.57,11/17/2018,10/31/2023,92
2760,Savings,7194.15,7/22/2021,11/9/2023,54
2761,Current,6546.37,7/25/2014,12/15/2023,87
2762,Current,₹4381.59,8/19/2014,3/1/2023,67
2763,Current,8862.6,8/3/2001,12/3/2023,24
2764,Savings,7738.36,2/24/2016,9/3/2023,66
2765,Savings,5466.0,6/23/2003,10/26/2023,18
2766,Current,₹125.37,6/14/2015,8/2/2023,96
2767,Current,2311.4,7/9/2018,3/23/2023,48
2768,Current,5137.37,11/14/2019,12/13/2023,46
2769,Current,8999.4,12/2/2013,3/5/2023,48
2770,Savings,6323.35,1/25/2004,9/15/2023,62
2771,Current,4236.84,3/16/2009,9/14/2023,94
2772,Current,574.33,7/19/2003,4/28/2023,27
2773,Current,6013.07,12/31/2005,11/16/2023,62
2774,Savings,3572.45,11/1/2019,11/24/2023,78
2775,Savings,5420.03,1/24/2017,12/7/2023,65
2776,Current,7687.77,2/2/2022,1/24/2023,52
2777,Savings,8057.03,5/3/2008,8/24/2023,1
2778,Savings,8656.35,12/9/2008,11/11/2023,50
2779,Current,6396.86,8/12/2015,4/12/2023,40
2780,Current,9065.62,3/14/2016,11/8/2023,72
2781,Savings,6937.22,2/11/2017,1/5/2023,17
2782,Current,7860.75,6/25/2018,4/19/2023,1
2783,Savings,6886.27,5/25/2001,7/2/2023,78
2784,Savings,8731.45,6/26/2006,4/29/2023,77
2785,Savings,2306.61,2/8/2004,10/19/2023,30
2786,Savings,7622.88,8/8/2017,11/24/2023,77
2787,Current,1259.85,1/19/2019,12/16/2023,67
2788,Current,1010.74,8/1/2020,7/2/2023,22
2789,Current,4967.06,5/5/2002,5/18/2023,35
2790,Current,3072.35,5/4/2005,3/26/2023,56
2791,Savings,5677.25,1/10/2011,6/23/2023,14
2792,Savings,6809.57,1/29/2009,2/21/2023,45
2793,SAVINGS,2342.97,12/27/2000,8/14/2023,86
2794,Savings,7029.27,12/8/2014,8/14/2023,33
2795,Current,9955.05,10/12/2012,5/12/2023,12
2796,Savings,7623.55,2/15/2009,7/3/2023,24
2797,Savings,1820.49,1/14/2012,9/24/2023,69
2798,Current,6373.58,11/16/2013,4/15/2023,57
2799,Current,193.9,2/9/2007,6/27/2023,9
2800,Savings,4750.21,12/8/2013,7/8/2023,2
2801,Savings,5379.73,4/6/2020,5/31/2023,59
2802,Current,9726.54,11/22/2012,4/23/2023,95
2803,Current,7398.33,2/18/2011,10/13/2023,29
2804,Current,7089.01,12/6/2010,5/3/2023,93
2805,SAVINGS,5370.81,2/12/2019,3/29/2023,55
2806,Savings,₹5180.44,1/11/2022,1/25/2023,94
2807,Savings,9921.62,10/17/2007,1/30/2023,22
2808,Current,310.55,8/22/2004,6/16/2023,85
2809,Current,3101.74,3/14/2020,3/15/2023,49
2810,Current,1424.46,5/13/2001,3/14/2023,12
2811,saving,3218.22,8/7/2004,4/22/2023,71
2812,Savings,4689.84,2/17/2020,7/30/2023,89
2813,Current,3485.13,9/5/2000,6/29/2023,8
2814,Current,9630.78,10/20/2001,1/5/2023,97
2815,Current,6837.82,1/22/2013,11/28/2023,16
2816,Savings,₹7307.64,11/19/2001,7/21/2023,40
2817,Savings,7448.69,5/4/2022,9/13/2023,45
2818,Current,9002.35,8/26/2004,5/22/2023,64
2819,Current,7703.39,8/11/2000,1/20/2023,63
2820,saving,260.43,10/25/2004,4/10/2023,51
2821,Current,2687.82,6/12/2010,10/8/2023,10
2822,Current,9892.13,2/23/2000,6/18/2023,76
2823,Current,6556.03,7/25/2015,11/21/2023,86
2824,Savings,774.37,11/30/2001,8/21/2023,71
2825,Savings,4719.72,2/20/2018,4/1/2023,45
2826,Savings,9810.26,8/8/2001,9/15/2023,85
2827,Savings,9929.1,3/25/2009,1/28/2023,56
2828,Savings,4381.22,1/2/2012,2/13/2023,86
2829,Savings,8941.22,12/22/2003,5/21/2023,73
2830,Savings,5960.72,11/6/2000,3/26/2023,84
2831,Current,5143.35,11/10/2006,10/26/2023,13
2832,SAVINGS,4178.23,1/27/2003,11/7/2023,64
2833,Savings,8932.09,12/7/2000,11/16/2023,88
2834,Current,₹6249.15,11/6/2014,9/25/2023,30
2835,saving,₹3404.6,11/16/2018,10/24/2023,52
2836,Savings,4970.13,2/25/2019,2/13/2023,54
2837,Savings,₹4496.38,9/6/2004,1/11/2023,57
2838,Current,4566.43,5/1/2004,10/2/2023,18
2839,Savings,3184.94,11/21/2016,11/12/2023,25
2840,Current,6366.28,7/29/2018,7/19/2023,53
2841,Savings,617.15,3/14/2003,7/18/2023,20
2842,Current,8873.02,10/28/2022,5/1/2023,11
2843,Savings,4212.43,4/11/2017,1/14/2023,40
2844,Current,8028.54,12/2/2002,3/5/2023,98
2845,SAVINGS,7321.97,8/29/2002,8/8/2023,23
2846,Current,4771.33,8/31/2019,6/1/2023,90
2847,Current,2067.23,5/16/2011,9/3/2023,87
2848,Current,5665.9,10/16/2022,4/5/2023,42
2849,Savings,9485.92,6/20/2003,9/25/2023,47
2850,Current,1939.15,7/28/2000,7/12/2023,56
2851,Savings,2634.52,11/16/2011,2/27/2023,33
2852,Savings,9930.75,11/13/2017,4/4/2023,89
2853,Current,8936.45,5/29/2017,10/25/2023,98
2854,Current,5540.54,11/14/2019,1/1/2023,26
2855,Current,6977.94,8/21/2009,12/28/2023,69
2856,Current,4486.32,1/19/2020,11/24/2023,29
2857,Savings,4100.52,6/11/2009,7/25/2023,94
2858,Current,₹4487.56,11/1/2005,7/12/2023,60
2859,Current,4202.72,10/10/2016,8/12/2023,91
2860,Savings,6787.99,8/22/2004,2/7/2023,37
2861,Current,3371.52,2/18/2004,11/28/2023,25
2862,Savings,1790.69,1/16/2017,11/4/2023,74
2863,Current,7095.02,1/5/2019,4/21/2023,44
2864,Current,409.85,4/4/2017,9/9/2023,34
2865,Current,7215.66,5/11/2018,12/2/2023,12
2866,Current,2706.11,9/14/2011,3/25/2023,93
2867,Savings,1983.5,5/13/2003,12/30/2023,39
2868,Current,3851.67,7/13/2011,6/9/2023,19
2869,Savings,1263.25,5/11/2009,6/4/2023,19
2870,Savings,3906.45,9/14/2006,4/8/2023,29
2871,Current,1112.99,1/12/2012,7/8/2023,66
2872,Current,4886.54,1/16/2013,3/27/2023,90
2873,Current,1844.08,8/19/2010,3/3/2023,98
2874,Current,1386.97,12/17/2016,9/16/2023,94
2875,Current,5833.19,10/4/2002,3/22/2023,76
2876,Savings,6289.93,4/25/2014,12/13/2023,20
2877,Savings,154.62,3/3/2022,12/25/2023,57
2878,Current,3938.01,2/22/2011,4/5/2023,97
2879,Current,871.77,8/29/2010,10/14/2023,9
2880,Savings,7412.58,12/5/2018,8/9/2023,2
2881,Savings,6847.08,10/25/2003,7/11/2023,28
2882,Current,592.32,7/5/2009,6/19/2023,34
2883,Savings,9418.38,3/6/2002,2/27/2023,21
2884,saving,9603.61,4/18/2003,2/12/2023,83
2885,Savings,3413.25,2/25/2009,6/9/2023,78
2886,Current,1393.06,10/3/2013,6/7/2023,81
2887,Current,1232.0,2/18/2016,8/23/2023,56
2888,Current,8423.13,3/26/2009,12/5/2023,5
2889,Savings,4645.71,2/24/2001,10/28/2023,85
2890,Savings,194.13,3/7/2006,5/24/2023,22
2891,Savings,9260.99,8/23/2016,1/10/2023,59
2892,Savings,5968.1,3/2/2000,11/26/2023,40
2893,Current,6934.93,3/24/2011,12/14/2023,84
2894,Current,8253.18,7/27/2012,9/25/2023,92
2895,Savings,8203.93,9/13/2008,6/5/2023,63
2896,Savings,850.47,3/26/2004,1/18/2023,32
2897,Current,₹5782.52,5/9/2016,10/11/2023,45
2898,Current,6992.82,9/6/2020,8/19/2023,83
2899,Savings,947.64,12/1/2022,9/27/2023,92
2900,Savings,2301.77,5/11/2015,9/21/2023,87
2901,Savings,4018.56,10/21/2019,12/22/2023,33
2902,Current,8876.6,11/11/2003,9/16/2023,82
2903,SAVINGS,8521.27,4/15/2013,7/21/2023,35
2904,Current,7842.82,8/29/2017,5/17/2023,46
2905,Current,9903.74,7/29/2000,2/16/2023,36
2906,Savings,2502.3,12/25/2003,3/4/2023,62
2907,Current,4731.37,10/9/2013,3/18/2023,83
2908,Savings,4522.56,5/7/2011,12/8/2023,90
2909,Current,6821.48,3/16/2001,5/1/2023,26
2910,Savings,8516.52,10/3/2016,1/13/2023,7
2911,Savings,4967.66,10/22/2017,6/28/2023,87
2912,Current,₹4966.16,10/29/2001,11/12/2023,5
2913,Savings,6122.35,11/11/2016,11/27/2023,87
2914,Savings,7450.5,12/25/2011,6/6/2023,32
2915,Current,2092.88,12/1/2009,1/16/2023,79
2916,Savings,₹9622.41,8/11/2011,9/3/2023,91
2917,Current,1011.33,11/15/2006,7/11/2023,81
2918,Current,328.69,1/16/2022,12/7/2023,84
2919,Current,3652.03,10/25/2003,2/24/2023,57
2920,Savings,7044.21,6/18/2020,11/30/2023,80
2921,Savings,9782.94,9/21/2020,11/7/2023,62
2922,Current,9334.33,3/4/2018,7/7/2023,28
2923,Current,6916.03,4/4/2004,6/18/2023,95
2924,Savings,₹4421.8,5/7/2009,7/27/2023,80
2925,Current,₹5998.44,3/8/2017,1/9/2023,78
2926,Current,9689.71,1/9/2021,1/6/2023,74
2927,Current,₹2728.46,4/12/2009,4/12/2023,66
2928,Savings,4834.98,3/9/2005,5/26/2023,97
2929,Savings,6959.73,6/11/2018,10/7/2023,41
2930,Savings,201.96,8/27/2018,2/20/2023,86
2931,saving,3874.49,6/7/2017,9/30/2023,66
2932,Current,5722.33,8/29/2002,8/16/2023,64
2933,Current,9019.09,4/13/2020,10/4/2023,7
2934,Current,9920.78,9/30/2022,3/24/2023,41
2935,Savings,5607.61,7/14/2010,11/14/2023,45
2936,Savings,9451.34,3/12/2001,12/13/2023,44
2937,Current,1082.73,12/31/2008,4/27/2023,30
2938,Savings,7042.58,5/3/2004,3/16/2023,38
2939,Current,4065.49,8/5/2019,11/6/2023,39
2940,Current,7534.64,10/22/2011,6/20/2023,19
2941,Savings,8690.46,5/14/2004,8/2/2023,47
2942,Savings,631.87,9/25/2008,7/30/2023,38
2943,Current,9361.19,10/19/2020,5/31/2023,17
2944,Current,774.75,9/4/2003,8/28/2023,74
2945,Savings,7558.64,11/24/2014,5/1/2023,79
2946,Savings,₹783.79,2/9/2020,11/5/2023,69
2947,Savings,8630.65,7/30/2020,8/3/2023,99
2948,Current,2129.32,3/7/2016,10/23/2023,4
2949,saving,4397.3,2/9/2016,9/22/2023,35
2950,Savings,9332.95,8/17/2008,6/1/2023,1
2951,Savings,7941.47,5/2/2011,11/28/2023,81
2952,Current,7879.17,4/30/2019,3/17/2023,85
2953,Savings,7656.97,2/14/2022,8/12/2023,58
2954,Savings,5737.41,12/16/2022,5/10/2023,22
2955,Savings,9519.16,11/1/2002,9/8/2023,5
2956,Savings,8333.19,6/7/2019,11/22/2023,60
2957,Current,4458.85,9/8/2020,9/17/2023,36
2958,Savings,7451.3,12/11/2021,11/13/2023,9
2959,Current,9981.26,2/23/2003,7/24/2023,84
2960,Savings,8722.9,10/27/2019,5/6/2023,57
2961,Savings,112.11,1/15/2012,7/11/2023,78
2962,saving,7405.07,1/3/2010,2/5/2023,84
2963,Savings,8989.03,7/18/2011,2/10/2023,90
2964,Savings,3344.75,2/24/2002,12/25/2023,4
2965,Savings,9777.17,11/2/2014,6/15/2023,51
2966,Current,₹4072.86,2/15/2007,12/4/2023,39
2967,Current,4269.65,2/12/2018,5/23/2023,84
2968,Current,1692.63,10/19/2011,10/31/2023,52
2969,Current,1056.29,9/20/2003,12/19/2023,75
2970,Current,5412.3,7/31/2000,8/22/2023,71
2971,Savings,6067.48,3/13/2021,8/16/2023,55
2972,Savings,3732.28,7/29/2012,7/10/2023,31
2973,Savings,6105.43,7/4/2022,1/25/2023,50
2974,Savings,4007.24,1/23/2008,9/17/2023,8
2975,Current,8695.03,1/10/2021,1/18/2023,87
2976,Current,9542.85,1/7/2017,4/30/2023,15
2977,Savings,5976.05,3/3/2006,12/19/2023,65
2978,Savings,8438.52,3/28/2010,3/25/2023,10
2979,Current,8552.04,12/17/2016,8/1/2023,41
2980,Current,7166.25,11/14/2016,11/25/2023,88
2981,Savings,2000.82,7/26/2021,3/6/2023,79
2982,SAVINGS,1633.89,4/2/2018,1/27/2023,48
2983,saving,9202.89,5/30/2022,7/26/2023,21
2984,Savings,2724.11,5/27/2007,3/29/2023,86
2985,Current,2538.68,9/10/2021,8/24/2023,24
2986,Current,1744.67,3/25/2000,2/19/2023,74
2987,Savings,5321.8,6/29/2015,7/2/2023,23
2988,Current,6802.28,10/14/2021,12/31/2023,80
2989,Current,6794.0,4/28/2013,8/21/2023,69
2990,Savings,2684.42,7/11/2008,7/5/2023,33
2991,Savings,₹1038.38,7/26/2021,3/30/2023,36
2992,Savings,3171.07,1/20/2010,3/27/2023,25
2993,Current,5084.0,3/21/2016,4/14/2023,58
2994,Savings,6163.16,10/5/2003,4/20/2023,90
2995,Savings,2778.94,9/20/2013,4/30/2023,66
2996,Savings,1913.27,4/18/2016,3/29/2023,98
2997,Current,8431.6,1/26/2020,2/25/2023,31
2998,Current,8593.47,4/6/2007,6/4/2023,44
2999,Savings,2871.57,9/21/2005,3/31/2023,63
3000,Current,5645.12,10/23/2000,10/21/2023,45
3001,Current,4454.28,2/4/2003,12/27/2023,83
3002,Savings,1505.48,3/3/2008,7/15/2023,82
3003,Current,9411.8,10/19/2020,1/23/2023,50
3004,Current,196.85,11/27/2010,3/24/2023,67
3005,Savings,1957.01,11/7/2017,7/3/2023,71
3006,Current,3521.09,2/13/2012,7/26/2023,87
3007,SAVINGS,8578.97,11/10/2011,8/11/2023,1
3008,Current,7907.67,5/28/2021,3/29/2023,71
3009,Current,5840.85,3/4/2013,2/22/2023,86
3010,Current,6980.71,3/4/2014,7/21/2023,67
3011,Savings,3475.02,10/20/2006,7/19/2023,83
3012,Savings,9411.36,10/22/2016,7/14/2023,94
3013,Current,365.19,2/22/2017,1/4/2023,9
3014,Savings,1099.19,7/24/2001,12/27/2023,99
3015,Savings,9262.98,8/7/2003,1/21/2023,35
3016,Savings,₹9456.01,10/28/2021,11/6/2023,13
3017,Savings,4956.65,12/5/2014,9/1/2023,26
3018,Current,₹5806.96,7/31/2012,5/6/2023,45
3019,Current,9035.12,7/13/2012,12/31/2023,51
3020,Current,₹8549.0,4/20/2015,7/20/2023,92
3021,Savings,8633.32,11/21/2000,2/21/2023,25
3022,Current,3780.68,10/18/2019,8/31/2023,56
3023,Savings,8322.42,2/12/2020,7/30/2023,39
3024,Current,786.17,4/13/2016,5/25/2023,3
3025,Current,4920.95,11/9/2008,2/13/2023,75
3026,Savings,2450.33,2/25/2011,4/17/2023,94
3027,saving,454.4,12/25/2022,6/1/2023,53
3028,Savings,6210.39,2/6/2013,4/23/2023,33
3029,Current,854.18,5/11/2013,8/11/2023,62
3030,Savings,1289.58,5/6/2004,6/4/2023,98
3031,Savings,909.28,3/28/2001,6/23/2023,67
3032,Savings,9752.97,6/1/2008,12/13/2023,69
3033,Current,488.46,1/17/2003,12/13/2023,95
3034,Current,2770.59,12/10/2002,6/12/2023,4
3035,Savings,6554.78,8/25/2009,7/4/2023,72
3036,Savings,8251.49,1/19/2013,10/12/2023,59
3037,Savings,6121.21,1/31/2009,11/9/2023,17
3038,SAVINGS,9767.37,1/12/2008,7/17/2023,22
3039,Savings,3443.31,6/29/2021,2/24/2023,38
3040,Current,4772.85,5/22/2010,3/12/2023,88
3041,Current,8230.88,9/9/2006,7/17/2023,31
3042,saving,6848.8,8/25/2011,2/22/2023,49
3043,Savings,2219.26,11/17/2006,1/14/2023,52
3044,Current,5036.81,5/20/2018,1/21/2023,89
3045,Savings,9762.0,9/28/2012,12/26/2023,38
3046,Savings,8643.93,3/11/2005,1/14/2023,96
3047,Current,1998.85,7/5/2019,11/5/2023,49
3048,Current,1879.88,4/22/2018,4/25/2023,90
3049,Savings,8301.11,4/13/2006,12/18/2023,27
3050,Current,2069.06,4/7/2020,8/6/2023,23
3051,Current,4582.61,9/17/2003,7/14/2023,84
3052,Current,1889.51,4/9/2003,7/26/2023,27
3053,Current,₹245.16,2/7/2004,12/7/2023,81
3054,saving,₹8766.5,11/29/2007,12/16/2023,14
3055,Current,7812.14,5/30/2001,4/21/2023,3
3056,Current,₹4758.83,7/18/2012,6/16/2023,27
3057,Current,1679.83,8/12/2018,4/11/2023,62
3058,Current,8083.54,3/15/2015,6/18/2023,14
3059,SAVINGS,3657.74,7/29/2004,6/5/2023,92
3060,Current,6653.3,8/3/2007,9/15/2023,44
3061,Current,3235.27,10/13/2014,10/5/2023,25
3062,Current,4379.64,4/20/2013,8/24/2023,61
3063,Current,5401.17,4/30/2008,5/8/2023,75
3064,Savings,7643.96,11/24/2001,12/18/2023,52
3065,Savings,8337.48,5/23/2017,5/3/2023,12
3066,Current,4491.11,10/14/2018,7/8/2023,97
3067,Current,2407.1,12/19/2020,12/2/2023,84
3068,Savings,1621.13,11/21/2021,10/19/2023,34
3069,Savings,3473.4,11/11/2022,12/3/2023,23
3070,SAVINGS,8037.66,8/16/2019,11/1/2023,19
3071,Savings,2812.42,12/19/2016,9/16/2023,1
3072,Savings,570.45,4/15/2012,10/6/2023,74
3073,Savings,5686.33,4/3/2010,12/23/2023,65
3074,Savings,432.77,12/23/2015,8/19/2023,5
3075,Savings,8860.76,4/1/2013,6/5/2023,57
3076,Savings,6812.8,12/8/2014,4/19/2023,22
3077,Savings,2642.77,1/7/2020,12/27/2023,43
